model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std,tn_cv_mean,tn_cv_std,tn_test_mean,tn_test_std,fp_cv_mean,fp_cv_std,fp_test_mean,fp_test_std,fn_cv_mean,fn_cv_std,fn_test_mean,fn_test_std,tp_cv_mean,tp_cv_std,tp_test_mean,tp_test_std,specificity_cv_mean,specificity_cv_std,specificity_test_mean,specificity_test_std,npv_cv_mean,npv_cv_std,npv_test_mean,npv_test_std,fpr_cv_mean,fpr_cv_std,fpr_test_mean,fpr_test_std,fnr_cv_mean,fnr_cv_std,fnr_test_mean,fnr_test_std,X_transfromation,Pair,Target,X_Processing
random_forest,binary,"[0, 1]",2,0.9853846153846154,0.003980726150006479,0.9861538461538462,0.007068742949789881,0.8353174603174602,0.05098858922139946,0.8688644688644688,0.07515656776233003,0.734,0.0724492159301182,0.775,0.11486707293408518,1.0,0.0,1.0,0.0,0.0730769230769231,0.019903630750032465,0.06923076923076923,0.03534371474894929,6.65,1.8112303982529545,9.0,4.594682917363407,-0.0730769230769231,0.019903630750032465,-0.06923076923076923,0.03534371474894929,0.0,0.0,0.0,0.0,1.33,0.3622460796505909,1.125,0.5743353646704259,0.9993720930232557,0.0004288160212694285,0.9991803278688524,0.0015120180069111118,0.9848607539948105,0.004074113181107283,0.9855091528979806,0.007294868634956689,1.0,0.0,1.0,0.0,0.9923499074575016,0.0020710070220059363,0.9926894427169504,0.003706004842425687,86.0,0.0,122.0,0.0,1.0,0.0,1.0,0.0,0.734,0.0724492159301182,0.775,0.11486707293408518,0.8353174603174602,0.05098858922139946,0.8688644688644688,0.07515656776233003,5.0,0.0,8.0,0.0,86.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,1.33,0.3622460796505909,1.8,0.9189365834726815,3.6700000000000004,0.3622460796505908,6.2,0.9189365834726815,1.0,0.0,1.0,0.0,0.9848607539948105,0.004074113181107283,0.9855091528979806,0.007294868634956689,0.0,0.0,0.0,0.0,0.266,0.07244921593011816,0.225,0.11486707293408518,None_sacler,0 vs 2,HY3,X_STATS
extra_trees,binary,"[0, 1]",2,0.9864835164835165,0.004457741516945419,0.9892307692307692,0.009029136852132826,0.8468095238095238,0.05847676160707064,0.8976556776556779,0.08936731397457141,0.756,0.08474799243771042,0.825,0.1467234738471584,0.998,0.006324555320336729,1.0,0.0,0.06714285714285714,0.023076632360515468,0.05384615384615384,0.04514568426066413,6.11,2.0999735448069075,7.0,5.868938953886336,-0.06714285714285714,0.023076632360515468,-0.05384615384615384,0.04514568426066413,0.00011627906976744185,0.00036770670467074177,0.0,0.0,1.22,0.42373996218855214,0.875,0.733617369235792,0.9996627906976745,0.00021545646681687665,0.9997438524590164,0.00043536710327808523,0.986121084883598,0.00476173016998152,0.988735274062418,0.009402676830281417,0.9998837209302327,0.0003677067046707846,1.0,0.0,0.9929265942087048,0.002316103800139304,0.9943154992815728,0.004755313622984927,86.0,0.0,122.0,0.0,0.998,0.006324555320336729,1.0,0.0,0.756,0.08474799243771042,0.825,0.1467234738471584,0.8468095238095238,0.05847676160707064,0.8976556776556779,0.08936731397457141,5.0,0.0,8.0,0.0,85.99,0.031622776601681994,122.0,0.0,0.01,0.03162277660168379,0.0,0.0,1.22,0.42373996218855214,1.4,1.1737877907772674,3.78,0.4237399621885521,6.6,1.1737877907772671,0.9998837209302327,0.0003677067046707846,1.0,0.0,0.986121084883598,0.00476173016998152,0.988735274062418,0.009402676830281417,0.00011627906976744185,0.00036770670467074177,0.0,0.0,0.24400000000000005,0.08474799243771043,0.175,0.14672347384715842,None_sacler,0 vs 2,HY3,X_STATS
xgboost,binary,"[0, 1]",2,0.9853846153846154,0.0038435365244174732,0.9884615384615385,0.008308641921035722,0.8397481962481962,0.05671331804997081,0.8989889032536091,0.07539106398182431,0.7580000000000001,0.0802496105909555,0.8625,0.12430361575146914,0.975642857142857,0.01992902814392617,0.9541666666666666,0.0791246910594523,0.0678021978021978,0.021390498721989015,0.04538461538461538,0.037413059419427734,6.17,1.9465353837010002,5.9,4.863697724525606,-0.0678021978021978,0.021390498721989015,-0.04538461538461538,0.037413059419427734,0.0013953488372093023,0.0012009250685914472,0.003278688524590164,0.005731195891640173,1.21,0.4012480529547776,0.6875,0.6215180787573458,0.9927790697674419,0.006000232854083813,0.9982581967213114,0.0021081010057391863,0.9862043005331136,0.004474848635454322,0.9911020588760853,0.007973858890336557,0.9986046511627906,0.0012009250685914435,0.9967213114754099,0.005731195891640179,0.9923357892224638,0.0019863125173851678,0.9938773196443126,0.0044058053064338675,86.0,0.0,122.0,0.0,0.975642857142857,0.01992902814392617,0.9541666666666666,0.0791246910594523,0.7580000000000001,0.0802496105909555,0.8625,0.12430361575146914,0.8397481962481962,0.05671331804997081,0.8989889032536091,0.07539106398182431,5.0,0.0,8.0,0.0,85.88000000000001,0.10327955589886499,121.6,0.6992058987801011,0.12000000000000002,0.10327955589886444,0.4,0.6992058987801011,1.21,0.4012480529547776,1.1,0.9944289260117533,3.79,0.40124805295477756,6.9,0.9944289260117531,0.9986046511627906,0.0012009250685914435,0.9967213114754099,0.005731195891640179,0.9862043005331136,0.004474848635454322,0.9911020588760853,0.007973858890336557,0.0013953488372093023,0.0012009250685914472,0.003278688524590164,0.005731195891640173,0.24200000000000005,0.08024961059095552,0.1375,0.12430361575146916,None_sacler,0 vs 2,HY3,X_STATS
adaboost,binary,"[0, 1]",2,0.9902197802197803,0.00409372412335486,0.9938461538461538,0.004865042554105182,0.897494227994228,0.048407810987252775,0.9472829131652661,0.04386271996504632,0.8480000000000001,0.07375635565834313,0.925,0.08740073734751264,0.9762857142857143,0.02637290959094701,0.9777777777777779,0.04684855792842046,0.043186813186813194,0.020009859502694027,0.024615384615384615,0.025589692204871076,3.9300000000000006,1.8208972147451559,3.2,3.32665998663324,-0.043186813186813194,0.020009859502694027,-0.024615384615384615,0.025589692204871076,0.0015116279069767441,0.0018221177168283966,0.001639344262295082,0.003456041158653967,0.76,0.3687817782917155,0.375,0.4370036867375631,0.9849069767441859,0.015697128902378867,0.9984631147540984,0.0018861613758857894,0.9913093454681053,0.004172923589698852,0.9951350642538683,0.005655504410877643,0.9984883720930231,0.0018221177168284094,0.9983606557377049,0.0034560411586539706,0.9948592267125578,0.00214283157486056,0.9967312935412045,0.0025768818128186267,86.0,0.0,122.0,0.0,0.9762857142857143,0.02637290959094701,0.9777777777777779,0.04684855792842046,0.8480000000000001,0.07375635565834313,0.925,0.08740073734751264,0.897494227994228,0.048407810987252775,0.9472829131652661,0.04386271996504632,5.0,0.0,8.0,0.0,85.86999999999999,0.1567021236472424,121.8,0.4216370213557839,0.13,0.15670212364724212,0.2,0.42163702135578396,0.76,0.3687817782917155,0.6,0.6992058987801011,4.24,0.36878177829171543,7.4,0.6992058987801011,0.9984883720930231,0.0018221177168284094,0.9983606557377049,0.0034560411586539706,0.9913093454681053,0.004172923589698852,0.9951350642538683,0.005655504410877643,0.0015116279069767441,0.0018221177168283966,0.001639344262295082,0.003456041158653967,0.15200000000000002,0.07375635565834313,0.075,0.08740073734751264,None_sacler,0 vs 2,HY3,X_STATS
svm,binary,"[0, 1]",2,0.991978021978022,0.003110319372212997,0.9938461538461538,0.00794458122298957,0.9271464646464647,0.02801050604727583,0.9498529411764706,0.06737815979056405,0.93,0.04242640687119286,0.9625,0.0843685697138191,0.9339285714285716,0.042237622504706446,0.9398809523809524,0.06405483886321334,0.023406593406593408,0.011231153923195547,0.015384615384615385,0.028088336282316214,2.13,1.0220350070107949,2.0,3.6514837167011076,-0.023406593406593408,0.011231153923195547,-0.015384615384615385,0.028088336282316214,0.00441860465116279,0.002941653637365934,0.004098360655737705,0.004320051448317458,0.35000000000000003,0.21213203435596423,0.1875,0.42184284856909554,0.9982790697674417,0.0019678321675634007,0.9987704918032787,0.0028899174591948316,0.9959608493539575,0.0024440209414780946,0.9975543116086898,0.005495100959697546,0.995581395348837,0.0029416536373659237,0.9959016393442622,0.004320051448317462,0.9957526200567752,0.0016487960271057993,0.9967212701716995,0.00422201027479452,86.0,0.0,122.0,0.0,0.9339285714285716,0.042237622504706446,0.9398809523809524,0.06405483886321334,0.93,0.04242640687119286,0.9625,0.0843685697138191,0.9271464646464647,0.02801050604727583,0.9498529411764706,0.06737815979056405,5.0,0.0,8.0,0.0,85.62,0.25298221281347094,121.5,0.5270462766947299,0.38,0.25298221281347033,0.5,0.5270462766947299,0.35000000000000003,0.21213203435596423,0.3,0.6749485577105528,4.6499999999999995,0.21213203435596434,7.7,0.6749485577105528,0.995581395348837,0.0029416536373659237,0.9959016393442622,0.004320051448317462,0.9959608493539575,0.0024440209414780946,0.9975543116086898,0.005495100959697546,0.00441860465116279,0.002941653637365934,0.004098360655737705,0.004320051448317458,0.07,0.042426406871192854,0.0375,0.0843685697138191,None_sacler,0 vs 2,HY3,X_STATS
logistic_regression,binary,"[0, 1]",2,0.9972527472527473,0.0025509868639531264,0.9984615384615385,0.0032433617027367878,0.9742626262626264,0.023879475322484675,0.9882352941176471,0.024802177726810825,0.97,0.030184617127124724,1.0,0.0,0.983,0.019273854868227115,0.9777777777777779,0.04684855792842046,0.00934065934065934,0.009006073885087361,0.0015384615384615385,0.003243361702736799,0.8500000000000002,0.8195527235429498,0.2,0.42163702135578396,-0.00934065934065934,0.009006073885087361,-0.0015384615384615385,0.003243361702736799,0.0011627906976744186,0.0013426750446270366,0.001639344262295082,0.003456041158653967,0.15,0.1509230856356236,0.0,0.0,0.9999069767441859,0.00016260602297210155,0.9998975409836065,0.00032400385862380536,0.9982745255279337,0.0017362285903792082,1.0,0.0,0.9988372093023254,0.001342675044627022,0.9983606557377049,0.0034560411586539706,0.9985481565858455,0.0013483246487129834,0.9991769547325102,0.0017351317751266749,86.0,0.0,122.0,0.0,0.983,0.019273854868227115,0.9777777777777779,0.04684855792842046,0.97,0.030184617127124724,1.0,0.0,0.9742626262626264,0.023879475322484675,0.9882352941176471,0.024802177726810825,5.0,0.0,8.0,0.0,85.9,0.11547005383792407,121.8,0.4216370213557839,0.1,0.11547005383792516,0.2,0.42163702135578396,0.15,0.1509230856356236,0.0,0.0,4.85,0.15092308563562365,8.0,0.0,0.9988372093023254,0.001342675044627022,0.9983606557377049,0.0034560411586539706,0.9982745255279337,0.0017362285903792082,1.0,0.0,0.0011627906976744186,0.0013426750446270366,0.001639344262295082,0.003456041158653967,0.03,0.030184617127124724,0.0,0.0,None_sacler,0 vs 2,HY3,X_STATS
knn,binary,"[0, 1]",2,0.9780219780219781,0.005408360095323601,0.9776923076923077,0.01054092553389461,0.7307539682539682,0.08013084057400818,0.7664868464868466,0.12947546575996438,0.5999999999999999,0.09843215373488932,0.6375,0.1712900399257872,1.0,0.0,1.0,0.0,0.1098901098901099,0.02704180047661795,0.11153846153846154,0.052704627669472995,10.0,2.4608038433722332,14.5,6.851601597031489,-0.1098901098901099,0.02704180047661795,-0.11153846153846154,0.052704627669472995,0.0,0.0,0.0,0.0,2.0000000000000004,0.4921607686744467,1.8125,0.8564501996289361,0.9209418604651163,0.029988101820993443,0.94375,0.05472468973568207,0.9773913035821209,0.005465568144053672,0.9768873598903992,0.010728887141141327,1.0,0.0,1.0,0.0,0.9885364291279778,0.002795771999517851,0.988281765605721,0.0054877692853544865,86.0,0.0,122.0,0.0,1.0,0.0,1.0,0.0,0.5999999999999999,0.09843215373488932,0.6375,0.1712900399257872,0.7307539682539682,0.08013084057400818,0.7664868464868466,0.12947546575996438,5.0,0.0,8.0,0.0,86.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,2.0000000000000004,0.4921607686744467,2.9,1.3703203194062976,2.9999999999999996,0.4921607686744467,5.1,1.3703203194062976,1.0,0.0,1.0,0.0,0.9773913035821209,0.005465568144053672,0.9768873598903992,0.010728887141141327,0.0,0.0,0.0,0.0,0.4,0.09843215373488932,0.3625,0.1712900399257872,None_sacler,0 vs 2,HY3,X_STATS
gaussian_nb,binary,"[0, 1]",2,0.9461538461538461,0.008075240910274239,0.9438461538461539,0.01885966722916235,0.684590201250418,0.033988159973091195,0.6937837035411405,0.07532242318914048,0.9960000000000001,0.012649110640673528,1.0,0.0,0.5317188571232689,0.05043316249182992,0.5358854698792779,0.09162989986272249,0.05472527472527473,0.006212004959912108,0.05615384615384615,0.018859667229162352,4.98,0.565292451352002,7.3,2.4517567397911058,-0.05472527472527473,0.006212004959912108,-0.05615384615384615,0.018859667229162352,0.05674418604651164,0.00911965343866837,0.05983606557377049,0.02009636671959923,0.02,0.06324555320336758,0.0,0.0,0.9690581395348836,0.007554550927034144,0.9709016393442624,0.009355679600144193,0.9997674104124409,0.0007355128567261156,1.0,0.0,0.9432558139534883,0.009119653438668333,0.9401639344262295,0.020096366719599204,0.9704984311016851,0.0045420325781186524,0.9690598379257755,0.010667025179161675,86.0,0.0,122.0,0.0,0.5317188571232689,0.05043316249182992,0.5358854698792779,0.09162989986272249,0.9960000000000001,0.012649110640673528,1.0,0.0,0.684590201250418,0.033988159973091195,0.6937837035411405,0.07532242318914048,5.0,0.0,8.0,0.0,81.11999999999999,0.784290195725481,114.7,2.4517567397911053,4.880000000000001,0.7842901957254795,7.3,2.4517567397911058,0.02,0.06324555320336758,0.0,0.0,4.9799999999999995,0.06324555320336764,8.0,0.0,0.9432558139534883,0.009119653438668333,0.9401639344262295,0.020096366719599204,0.9997674104124409,0.0007355128567261156,1.0,0.0,0.05674418604651164,0.00911965343866837,0.05983606557377049,0.02009636671959923,0.004,0.01264911064067352,0.0,0.0,None_sacler,0 vs 2,HY3,X_STATS
decision_tree,binary,"[0, 1]",2,0.9257142857142856,0.008351077103470408,0.9165562913907286,0.011342368722883108,0.21829812670989143,0.09949200351639077,0.10579999206160196,0.09579924776186731,0.24,0.12256517540566825,0.1,0.09860132971832694,0.2200530303030303,0.09272133700511054,0.12290404040404042,0.11156041502884444,0.21904761904761907,0.029908738319527287,0.2741721854304636,0.023611023323833892,23.0,3.1404175235503673,41.4,3.565264521898917,-0.21904761904761907,0.029908738319527287,-0.2741721854304636,0.023611023323833892,0.039999999999999994,0.006110100926607788,0.03776223776223776,0.013268297874832363,3.8,0.6128258770283411,4.5,0.4930066485916347,0.6,0.06144012442117031,0.5311188811188812,0.04682846042757114,0.9620580154804472,0.0060132706949237846,0.950319901091056,0.00497082007120677,0.96,0.006110100926607825,0.9622377622377621,0.013268297874832365,0.960877086222812,0.004414476172190326,0.9561844373416999,0.006221942525971622,100.0,0.0,143.0,0.0,0.2200530303030303,0.09272133700511054,0.12290404040404042,0.11156041502884444,0.24,0.12256517540566825,0.1,0.09860132971832694,0.21829812670989143,0.09949200351639077,0.10579999206160196,0.09579924776186731,5.0,0.0,8.0,0.0,96.0,0.6110100926607814,137.6,1.8973665961010273,4.0,0.6110100926607788,5.4,1.8973665961010278,3.8,0.6128258770283411,7.2,0.7888106377466155,1.2,0.6128258770283411,0.8,0.7888106377466155,0.96,0.006110100926607825,0.9622377622377621,0.013268297874832365,0.9620580154804472,0.0060132706949237846,0.950319901091056,0.00497082007120677,0.039999999999999994,0.006110100926607788,0.03776223776223776,0.013268297874832363,0.76,0.12256517540566829,0.9,0.09860132971832694,None_sacler,1 vs 2,HY3,X_STATS
random_forest,binary,"[0, 1]",2,0.9525714285714285,0.0007512482264253685,0.9463576158940397,0.0037592464383943295,0.01,0.02249828525701843,0.042222222222222223,0.08916623398995058,0.006,0.013498971154211059,0.025,0.052704627669472995,0.030000000000000006,0.0674948557710553,0.15,0.3374742788552764,0.23676190476190478,0.003274615100502254,0.2602649006622516,0.013625871401334193,24.86,0.3438345855527368,39.3,2.0575065816014617,-0.23676190476190478,0.003274615100502254,-0.2602649006622516,0.013625871401334193,0.0001,0.00031622776601683794,0.002097902097902098,0.003377943297480056,4.97,0.0674948557710553,4.875,0.26352313834736496,0.8807799999999999,0.02935880712078668,0.8554632867132866,0.05642836287003617,0.9526510989010987,0.0006205108804104426,0.9481806006192868,0.0026381714954218966,0.9999,0.0003162277660168382,0.997902097902098,0.0033779432974800484,0.9757030129124823,0.0003813362806476299,0.9724013201521666,0.0019475271869777535,100.0,0.0,143.0,0.0,0.030000000000000006,0.0674948557710553,0.15,0.3374742788552764,0.006,0.013498971154211059,0.025,0.052704627669472995,0.01,0.02249828525701843,0.042222222222222223,0.08916623398995058,5.0,0.0,8.0,0.0,99.99,0.031622776601681994,142.7,0.4830458915396479,0.01,0.03162277660168379,0.3,0.48304589153964794,4.97,0.0674948557710553,7.8,0.4216370213557839,0.030000000000000006,0.0674948557710553,0.2,0.42163702135578396,0.9999,0.0003162277660168382,0.997902097902098,0.0033779432974800484,0.9526510989010987,0.0006205108804104426,0.9481806006192868,0.0026381714954218966,0.0001,0.00031622776601683794,0.002097902097902098,0.003377943297480056,0.9940000000000001,0.013498971154210995,0.975,0.05270462766947299,None_sacler,1 vs 2,HY3,X_STATS
extra_trees,binary,"[0, 1]",2,0.9522857142857142,0.001706626038821027,0.9463576158940397,0.0037592464383943286,0.019047619047619046,0.0402186014581585,0.042222222222222223,0.08916623398995058,0.012000000000000002,0.02529822128134704,0.025,0.052704627669472995,0.05,0.10801234497346433,0.15,0.3374742788552764,0.23590476190476192,0.006413169871086712,0.2602649006622516,0.013625871401334193,24.77,0.6733828364641058,39.3,2.057506581601462,-0.23590476190476192,0.006413169871086712,-0.2602649006622516,0.013625871401334193,0.0007,0.0008232726023485646,0.002097902097902098,0.003377943297480056,4.94,0.12649110640673508,4.875,0.26352313834736496,0.8842500000000001,0.025015917155105715,0.8560314685314685,0.06523560267040743,0.9529001298054695,0.0011794736090945449,0.9481806006192868,0.002638171495421897,0.9993000000000001,0.0008232726023485653,0.997902097902098,0.0033779432974800484,0.9755456648597202,0.0008732463983851819,0.9724013201521668,0.001947527186977753,100.0,0.0,143.0,0.0,0.05,0.10801234497346433,0.15,0.3374742788552764,0.012000000000000002,0.02529822128134704,0.025,0.052704627669472995,0.019047619047619046,0.0402186014581585,0.042222222222222223,0.08916623398995058,5.0,0.0,8.0,0.0,99.92999999999999,0.08232726023485677,142.7,0.4830458915396479,0.07,0.08232726023485647,0.3,0.48304589153964794,4.94,0.12649110640673508,7.8,0.4216370213557839,0.06,0.12649110640673517,0.2,0.42163702135578396,0.9993000000000001,0.0008232726023485653,0.997902097902098,0.0033779432974800484,0.9529001298054695,0.0011794736090945449,0.9481806006192868,0.002638171495421897,0.0007,0.0008232726023485646,0.002097902097902098,0.003377943297480056,0.9879999999999999,0.02529822128134701,0.975,0.05270462766947299,None_sacler,1 vs 2,HY3,X_STATS
xgboost,binary,"[0, 1]",2,0.9513333333333334,0.00754527779019543,0.9463576158940397,0.00658562202656789,0.3015619935619936,0.09529969235741208,0.3441528406234288,0.06684790616295593,0.25,0.0855050355892044,0.275,0.09860132971832694,0.46551984126984125,0.16223467317664872,0.5673015873015873,0.23163511152871477,0.1915238095238095,0.02177532495789489,0.20728476821192054,0.018216936896934,20.11,2.2864091205789627,31.3,2.7507574714370344,-0.1915238095238095,0.02177532495789489,-0.20728476821192054,0.018216936896934,0.013599999999999998,0.006257440016137234,0.016083916083916083,0.010958190464842107,3.75,0.4275251779460219,3.625,0.4930066485916347,0.86607,0.029542588843152407,0.8570804195804195,0.04518149489133501,0.9634916751664999,0.0040986078483402615,0.9604716553706398,0.0048897466304710525,0.9864,0.006257440016137256,0.9839160839160839,0.010958190464842118,0.9747372316411871,0.003963952205271401,0.9719994872815313,0.003604585248741822,100.0,0.0,143.0,0.0,0.46551984126984125,0.16223467317664872,0.5673015873015873,0.23163511152871477,0.25,0.0855050355892044,0.275,0.09860132971832694,0.3015619935619936,0.09529969235741208,0.3441528406234288,0.06684790616295593,5.0,0.0,8.0,0.0,98.64,0.6257440016137239,140.7,1.5670212364724212,1.3599999999999999,0.6257440016137235,2.3,1.5670212364724212,3.75,0.4275251779460219,5.8,0.7888106377466155,1.25,0.42752517794602196,2.2,0.7888106377466155,0.9864,0.006257440016137256,0.9839160839160839,0.010958190464842118,0.9634916751664999,0.0040986078483402615,0.9604716553706398,0.0048897466304710525,0.013599999999999998,0.006257440016137234,0.016083916083916083,0.010958190464842107,0.7499999999999999,0.08550503558920439,0.725,0.09860132971832694,None_sacler,1 vs 2,HY3,X_STATS
adaboost,binary,"[0, 1]",2,0.9471428571428572,0.007869558892851111,0.9410596026490067,0.010563784648128374,0.30482650682650675,0.08321800397552766,0.3458141858141858,0.13567023047588764,0.26199999999999996,0.07146094504459528,0.3125,0.13501543121683043,0.4208300865800865,0.1321660973546466,0.4152380952380952,0.18990390218079264,0.19342857142857145,0.019489323006771753,0.20463576158940397,0.02885843857812097,20.310000000000002,2.0463789157110344,30.9,4.3576242252962665,-0.19342857142857145,0.019489323006771753,-0.20463576158940397,0.02885843857812097,0.018600000000000002,0.006669999167083074,0.02377622377622378,0.014444693132708315,3.6900000000000004,0.35730472522297635,3.4375,0.6750771560841521,0.8315100000000001,0.03889337132897245,0.7871503496503497,0.07663364041614902,0.9638464312620194,0.0034619176347092254,0.9621930709667608,0.006745403143352319,0.9814,0.006669999167083089,0.9762237762237762,0.014444693132708328,0.9724610483349206,0.004183143946400716,0.9690711096072177,0.005790152943870129,100.0,0.0,143.0,0.0,0.4208300865800865,0.1321660973546466,0.4152380952380952,0.18990390218079264,0.26199999999999996,0.07146094504459528,0.3125,0.13501543121683043,0.30482650682650675,0.08321800397552766,0.3458141858141858,0.13567023047588764,5.0,0.0,8.0,0.0,98.14000000000001,0.6669999167083077,139.6,2.065591117977289,1.8599999999999999,0.6669999167083073,3.4,2.065591117977289,3.6900000000000004,0.35730472522297635,5.5,1.0801234497346435,1.31,0.35730472522297635,2.5,1.0801234497346435,0.9814,0.006669999167083089,0.9762237762237762,0.014444693132708328,0.9638464312620194,0.0034619176347092254,0.9621930709667608,0.006745403143352319,0.018600000000000002,0.006669999167083074,0.02377622377622378,0.014444693132708315,0.738,0.07146094504459528,0.6875,0.13501543121683043,None_sacler,1 vs 2,HY3,X_STATS
svm,binary,"[0, 1]",2,0.8624761904761906,0.03409766182157013,0.8509933774834437,0.033804399185681115,0.3405447035973201,0.03436461007638695,0.3433281826574509,0.0415897922756341,0.7,0.09043106644167023,0.725,0.11486707293408518,0.2378842843250797,0.047932701468971176,0.2274307034307034,0.03315308024542798,0.19466666666666668,0.018963836903519826,0.20728476821192054,0.028959578275686747,20.44,1.991202874869582,31.3,4.3728963196286985,-0.19466666666666668,0.018963836903519826,-0.20728476821192054,0.028959578275686747,0.1294,0.04006716583161052,0.14195804195804196,0.03956528851054348,1.5,0.4521553322083512,1.375,0.5743353646704259,0.87856,0.03362284937360308,0.8371503496503496,0.07263261922569493,0.9834747857528094,0.004235993650070682,0.9825908560341396,0.006632125989450284,0.8705999999999999,0.04006716583161049,0.858041958041958,0.0395652885105435,0.92228437887385,0.020888806675145297,0.9155745831404696,0.02130984555309938,100.0,0.0,143.0,0.0,0.2378842843250797,0.047932701468971176,0.2274307034307034,0.03315308024542798,0.7,0.09043106644167023,0.725,0.11486707293408518,0.3405447035973201,0.03436461007638695,0.3433281826574509,0.0415897922756341,5.0,0.0,8.0,0.0,87.06,4.006716583161052,122.7,5.657836257007719,12.940000000000001,4.006716583161052,20.3,5.657836257007719,1.5,0.4521553322083512,2.2,0.9189365834726815,3.5,0.4521553322083512,5.8,0.9189365834726815,0.8705999999999999,0.04006716583161049,0.858041958041958,0.0395652885105435,0.9834747857528094,0.004235993650070682,0.9825908560341396,0.006632125989450284,0.1294,0.04006716583161052,0.14195804195804196,0.03956528851054348,0.30000000000000004,0.09043106644167023,0.275,0.11486707293408518,None_sacler,1 vs 2,HY3,X_STATS
logistic_regression,binary,"[0, 1]",2,0.9329523809523812,0.013402691862307293,0.9258278145695364,0.014237982778452186,0.3542100366953308,0.08499784350570848,0.368767635872899,0.12851563981138378,0.394,0.08591985930052624,0.425,0.18819316317727028,0.35526079476079475,0.11418627895975225,0.33701298701298704,0.09966492465167712,0.1824761904761905,0.025345980850538966,0.19602649006622516,0.04868538190583743,19.160000000000004,2.6613279893065913,29.6,7.351492667781452,-0.1824761904761905,0.025345980850538966,-0.19602649006622516,0.04868538190583743,0.040100000000000004,0.012758004023618536,0.046153846153846156,0.013268297874832361,3.0300000000000002,0.42959929650263107,2.875,0.9409658158863512,0.83206,0.027736386049936463,0.7652972027972027,0.09174875402872446,0.9695319078584251,0.004289126158518051,0.9674957035556677,0.01027886616148171,0.9599,0.012758004023618538,0.9538461538461538,0.013268297874832356,0.9644931506476663,0.007309615521924859,0.9605455677988557,0.007676749324828289,100.0,0.0,143.0,0.0,0.35526079476079475,0.11418627895975225,0.33701298701298704,0.09966492465167712,0.394,0.08591985930052624,0.425,0.18819316317727028,0.3542100366953308,0.08499784350570848,0.368767635872899,0.12851563981138378,5.0,0.0,8.0,0.0,95.99000000000001,1.275800402361851,136.4,1.8973665961010275,4.01,1.2758004023618532,6.6,1.8973665961010275,3.0300000000000002,0.42959929650263107,4.6,1.505545305418162,1.97,0.42959929650263107,3.4,1.5055453054181622,0.9599,0.012758004023618538,0.9538461538461538,0.013268297874832356,0.9695319078584251,0.004289126158518051,0.9674957035556677,0.01027886616148171,0.040100000000000004,0.012758004023618536,0.046153846153846156,0.013268297874832361,0.606,0.08591985930052622,0.575,0.18819316317727025,None_sacler,1 vs 2,HY3,X_STATS
