model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,accuracy_train_mean,accuracy_train_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_train_mean,f1_train_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_train_mean,recall_train_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_train_mean,precision_train_std,precision_test_mean,precision_test_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_mean_train_mean,misclassification_cost_mean_train_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_cost_total_train_mean,misclassification_cost_total_train_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_score_train_mean,misclassification_score_train_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_0_train_mean,misclassification_cost_mean_true_class_0_train_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,misclassification_cost_mean_true_class_1_train_mean,misclassification_cost_mean_true_class_1_train_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_cv_mean,auc_cv_std,auc_train_mean,auc_train_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_train_mean,precision_class_0_train_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_train_mean,recall_class_0_train_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_train_mean,f1_class_0_train_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_train_mean,support_class_0_train_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_train_mean,precision_class_1_train_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_train_mean,recall_class_1_train_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_train_mean,f1_class_1_train_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_train_mean,support_class_1_train_std,support_class_1_test_mean,support_class_1_test_std,tn_cv_mean,tn_cv_std,tn_train_mean,tn_train_std,tn_test_mean,tn_test_std,fp_cv_mean,fp_cv_std,fp_train_mean,fp_train_std,fp_test_mean,fp_test_std,fn_cv_mean,fn_cv_std,fn_train_mean,fn_train_std,fn_test_mean,fn_test_std,tp_cv_mean,tp_cv_std,tp_train_mean,tp_train_std,tp_test_mean,tp_test_std,specificity_cv_mean,specificity_cv_std,specificity_train_mean,specificity_train_std,specificity_test_mean,specificity_test_std,npv_cv_mean,npv_cv_std,npv_train_mean,npv_train_std,npv_test_mean,npv_test_std,fpr_cv_mean,fpr_cv_std,fpr_train_mean,fpr_train_std,fpr_test_mean,fpr_test_std,fnr_cv_mean,fnr_cv_std,fnr_train_mean,fnr_train_std,fnr_test_mean,fnr_test_std,X_transfromation,Pair,Target,X_Processing
decision_tree,binary,"[0, 1]",2,0.8602094240837695,0.013759443870455126,1.0,0.0,0.8772893772893774,0.017882562290447896,0.8715106976740975,0.012236324752934001,1.0,0.0,0.8877127056595437,0.016628534506858892,0.8630476190476191,0.010284930403208358,1.0,0.0,0.8833333333333334,0.026897152082022664,0.881645036556649,0.015801313180060013,1.0,0.0,0.8928448515389891,0.022317386465515347,0.44094240837696336,0.03541063393679975,0.0,0.0,0.37912087912087916,0.07180587657471123,84.22,6.7634310819287595,0.0,0.0,103.5,19.60300430489617,-0.44094240837696336,0.03541063393679975,0.0,0.0,-0.37912087912087916,0.07180587657471123,0.14325581395348835,0.020235379529438987,0.0,0.0,0.13008130081300812,0.03160407531081463,0.6847619047619047,0.051424652016042134,0.0,0.0,0.5833333333333333,0.13448576041011337,0.8598959025470652,0.014279203444283082,1.0,0.0,0.8766260162601626,0.01811600921914046,0.8382415021822558,0.012716050405159,1.0,0.0,0.8602620967346472,0.026596280612863253,0.8567441860465117,0.020235379529439,1.0,0.0,0.8699186991869918,0.03160407531081464,0.8463981616242838,0.01578206638256208,1.0,0.0,0.8645801153428627,0.020060408361961577,86.0,0.0,285.0,0.0,123.0,0.0,0.881645036556649,0.015801313180060013,1.0,0.0,0.8928448515389891,0.022317386465515347,0.8630476190476191,0.010284930403208358,1.0,0.0,0.8833333333333334,0.026897152082022664,0.8715106976740975,0.012236324752934001,1.0,0.0,0.8877127056595437,0.016628534506858892,105.0,0.0,351.0,0.0,150.0,0.0,73.68,1.7402426395317547,285.0,0.0,107.0,3.8873012632302,12.32,1.7402426395317534,0.0,0.0,16.0,3.8873012632302,14.379999999999999,1.0799176923368847,0.0,0.0,17.5,4.034572812303401,90.61999999999999,1.0799176923368836,351.0,0.0,132.5,4.034572812303401,0.8567441860465117,0.020235379529439,1.0,0.0,0.8699186991869918,0.03160407531081464,0.8382415021822558,0.012716050405159,1.0,0.0,0.8602620967346472,0.026596280612863253,0.14325581395348835,0.020235379529438987,0.0,0.0,0.13008130081300812,0.03160407531081463,0.13695238095238096,0.010284930403208424,0.0,0.0,0.11666666666666667,0.026897152082022674,None_sacler,0 vs 1-2,HY43,X_V06_DELTA
random_forest,binary,"[0, 1]",2,0.9185863874345548,0.006773762197233918,1.0,0.0,0.9307692307692308,0.012741778117894563,0.925012836619475,0.006591549949402927,1.0,0.0,0.9364747289055231,0.011713436661420745,0.9141904761904763,0.013833768172458738,1.0,0.0,0.9286666666666665,0.018605720612386197,0.9367751096792043,0.008998946979231238,1.0,0.0,0.9448701397590945,0.01942090657072005,0.2701047120418848,0.03566572864204678,0.0,0.0,0.22600732600732604,0.048658085939710854,51.589999999999996,6.812154170630935,0.0,0.0,61.7,13.283657461541061,-0.2701047120418848,0.03566572864204678,0.0,0.0,-0.22600732600732604,0.048658085939710854,0.07604651162790697,0.011860718444880321,0.0,0.0,0.06666666666666668,0.025652378463304565,0.429047619047619,0.06916884086229369,0.0,0.0,0.3566666666666667,0.09302860306193102,0.9661777408637873,0.005375207519939395,1.0,0.0,0.9771409214092142,0.006874064448988569,0.8990118325238372,0.01432397447328422,1.0,0.0,0.9152182800876203,0.01888012555449822,0.923953488372093,0.011860718444880267,1.0,0.0,0.9333333333333333,0.025652378463304572,0.9108714352515239,0.00703097201742169,1.0,0.0,0.9238813283437926,0.014244147205186007,86.0,0.0,285.0,0.0,123.0,0.0,0.9367751096792043,0.008998946979231238,1.0,0.0,0.9448701397590945,0.01942090657072005,0.9141904761904763,0.013833768172458738,1.0,0.0,0.9286666666666665,0.018605720612386197,0.925012836619475,0.006591549949402927,1.0,0.0,0.9364747289055231,0.011713436661420745,105.0,0.0,351.0,0.0,150.0,0.0,79.46,1.0200217862597076,285.0,0.0,114.8,3.155242550986462,6.540000000000001,1.0200217862597076,0.0,0.0,8.2,3.155242550986462,9.01,1.4525456581081675,0.0,0.0,10.7,2.7908580918579307,95.99000000000001,1.4525456581081686,351.0,0.0,139.3,2.79085809185793,0.923953488372093,0.011860718444880267,1.0,0.0,0.9333333333333333,0.025652378463304572,0.8990118325238372,0.01432397447328422,1.0,0.0,0.9152182800876203,0.01888012555449822,0.07604651162790697,0.011860718444880321,0.0,0.0,0.06666666666666668,0.025652378463304565,0.08580952380952381,0.013833768172458733,0.0,0.0,0.07133333333333333,0.0186057206123862,None_sacler,0 vs 1-2,HY43,X_V06_DELTA
extra_trees,binary,"[0, 1]",2,0.9175392670157068,0.0056186247930210195,1.0,0.0,0.9315018315018315,0.011460512850068187,0.924187447592054,0.0056457596752995266,1.0,0.0,0.9367509966533248,0.011399355413130505,0.9147619047619049,0.01398447831207413,1.0,0.0,0.9246666666666666,0.023104699965457817,0.9346088407549716,0.008438490780737032,1.0,0.0,0.9496285649044273,0.013260628611352472,0.26989528795811524,0.03508873459217415,0.0,0.0,0.23406593406593407,0.0603241334367806,51.55,6.701948307105265,0.0,0.0,63.9,16.468488428241102,-0.26989528795811524,0.03508873459217415,0.0,0.0,-0.23406593406593407,0.0603241334367806,0.07906976744186048,0.011576112033386108,0.0,0.0,0.06016260162601626,0.01722520171498179,0.4261904761904762,0.06992239156037067,0.0,0.0,0.37666666666666665,0.11552349982728917,0.9668028792912514,0.004453922062443432,1.0,0.0,0.9766856368563686,0.007027562958901777,0.8993826014184915,0.014299691646156753,1.0,0.0,0.9116763876825923,0.023289915873435787,0.9209302325581398,0.011576112033386068,1.0,0.0,0.9398373983739837,0.017225201714981788,0.9095106808498251,0.005635146594379266,1.0,0.0,0.925250144820138,0.011544776142302158,86.0,0.0,285.0,0.0,123.0,0.0,0.9346088407549716,0.008438490780737032,1.0,0.0,0.9496285649044273,0.013260628611352472,0.9147619047619049,0.01398447831207413,1.0,0.0,0.9246666666666666,0.023104699965457817,0.924187447592054,0.0056457596752995266,1.0,0.0,0.9367509966533248,0.011399355413130505,105.0,0.0,351.0,0.0,150.0,0.0,79.2,0.9955456348712055,285.0,0.0,115.6,2.1186998109427604,6.8,0.9955456348712054,0.0,0.0,7.4,2.1186998109427604,8.95,1.4683702227677837,0.0,0.0,11.3,3.4657049948186747,96.05,1.4683702227677828,351.0,0.0,138.7,3.4657049948186747,0.9209302325581398,0.011576112033386068,1.0,0.0,0.9398373983739837,0.017225201714981788,0.8993826014184915,0.014299691646156753,1.0,0.0,0.9116763876825923,0.023289915873435787,0.07906976744186048,0.011576112033386108,0.0,0.0,0.06016260162601626,0.01722520171498179,0.08523809523809524,0.013984478312074129,0.0,0.0,0.07533333333333334,0.02310469996545783,None_sacler,0 vs 1-2,HY43,X_V06_DELTA
xgboost,binary,"[0, 1]",2,0.912408376963351,0.005622959734194741,1.0,0.0,0.9245421245421246,0.007760805168288514,0.9189500582773921,0.005305429677406365,1.0,0.0,0.9305853751199438,0.007729505771637905,0.9041904761904762,0.011518167318738887,1.0,0.0,0.9213333333333333,0.021034950339909743,0.9351016208945102,0.01002548455143446,1.0,0.0,0.9406091179839586,0.01581654082381868,0.29827225130890056,0.028513663469356448,0.0,0.0,0.24835164835164836,0.05104310866704025,56.96999999999999,5.446109722647086,0.0,0.0,67.8,13.93476866610199,-0.29827225130890056,0.028513663469356448,0.0,0.0,-0.24835164835164836,0.05104310866704025,0.07755813953488372,0.013460833511331403,0.0,0.0,0.07154471544715447,0.021269828585743722,0.47904761904761906,0.057590836593694336,0.0,0.0,0.3933333333333333,0.10517475169954874,0.9632436323366557,0.005755899579459769,1.0,0.0,0.9735284552845528,0.006337071289421669,0.8885154930893366,0.011008652836038937,1.0,0.0,0.9070844886390029,0.020451417823208883,0.9224418604651164,0.013460833511331389,1.0,0.0,0.9284552845528455,0.02126982858574371,0.9046023041531827,0.006244214362621776,1.0,0.0,0.9172767602768463,0.008100649991890705,86.0,0.0,285.0,0.0,123.0,0.0,0.9351016208945102,0.01002548455143446,1.0,0.0,0.9406091179839586,0.01581654082381868,0.9041904761904762,0.011518167318738887,1.0,0.0,0.9213333333333333,0.021034950339909743,0.9189500582773921,0.005305429677406365,1.0,0.0,0.9305853751199438,0.007729505771637905,105.0,0.0,351.0,0.0,150.0,0.0,79.33000000000001,1.1576316819745014,285.0,0.0,114.2,2.616188916046478,6.669999999999999,1.1576316819745007,0.0,0.0,8.8,2.6161889160464775,10.06,1.209407568467581,0.0,0.0,11.8,3.155242550986462,94.94,1.2094075684675822,351.0,0.0,138.2,3.155242550986462,0.9224418604651164,0.013460833511331389,1.0,0.0,0.9284552845528455,0.02126982858574371,0.8885154930893366,0.011008652836038937,1.0,0.0,0.9070844886390029,0.020451417823208883,0.07755813953488372,0.013460833511331403,0.0,0.0,0.07154471544715447,0.021269828585743722,0.09580952380952382,0.011518167318738864,0.0,0.0,0.07866666666666668,0.02103495033990975,None_sacler,0 vs 1-2,HY43,X_V06_DELTA
adaboost,binary,"[0, 1]",2,0.908586387434555,0.005778696576670365,0.9419811320754718,0.005857372566435426,0.9227106227106228,0.014595944812960787,0.9152364156335914,0.005255689492447883,0.9464129647013644,0.0053187366438719645,0.9283848596692051,0.013600964965092041,0.897904761904762,0.01060336469746909,0.9282051282051282,0.0056662616866766475,0.9119999999999999,0.01906454274624641,0.9342921022655336,0.01144968966375797,0.9653928799208931,0.008369385612135353,0.9456925396338566,0.018085014184944584,0.3159162303664921,0.025843352441321264,0.2165094339622642,0.016772307369944915,0.27069597069597073,0.053374654702439815,60.339999999999996,4.936080316292362,137.7,10.667187487284965,73.9,14.57128073376607,-0.3159162303664921,0.025843352441321264,-0.2165094339622642,0.016772307369944915,-0.27069597069597073,0.053374654702439815,0.07837209302325582,0.014842481627468065,0.041052631578947375,0.010336164255104422,0.06422764227642276,0.022494857419454884,0.5104761904761904,0.05301682348734535,0.3589743589743589,0.028331308433383284,0.44000000000000006,0.09532271373123206,0.9610614617940199,0.005633952390746249,0.9888618983355826,0.002247585842760712,0.9724796747967479,0.005679793416485288,0.8818191755686533,0.010081527167613137,0.9156022256563112,0.006237151757269662,0.8974796619759587,0.020263833918381942,0.9216279069767443,0.014842481627468046,0.9589473684210527,0.010336164255104427,0.9357723577235773,0.022494857419454888,0.9006663215509121,0.006624448330122315,0.9367463859315489,0.006535036508163495,0.9160252450926981,0.015848636288317165,86.0,0.0,285.0,0.0,123.0,0.0,0.9342921022655336,0.01144968966375797,0.9653928799208931,0.008369385612135353,0.9456925396338566,0.018085014184944584,0.897904761904762,0.01060336469746909,0.9282051282051282,0.0056662616866766475,0.9119999999999999,0.01906454274624641,0.9152364156335914,0.005255689492447883,0.9464129647013644,0.0053187366438719645,0.9283848596692051,0.013600964965092041,105.0,0.0,351.0,0.0,150.0,0.0,79.26,1.2764534199622533,273.3,2.9458068127047596,115.1,2.766867462592951,6.74,1.2764534199622535,11.7,2.9458068127047605,7.9,2.766867462592951,10.72,1.1133532932342525,25.2,1.9888578520235065,13.2,2.859681411936962,94.28,1.1133532932342518,325.8,1.9888578520235063,136.8,2.859681411936962,0.9216279069767443,0.014842481627468046,0.9589473684210527,0.010336164255104427,0.9357723577235773,0.022494857419454888,0.8818191755686533,0.010081527167613137,0.9156022256563112,0.006237151757269662,0.8974796619759587,0.020263833918381942,0.07837209302325582,0.014842481627468065,0.041052631578947375,0.010336164255104422,0.06422764227642276,0.022494857419454884,0.10209523809523809,0.010603364697469067,0.07179487179487179,0.005666261686676657,0.088,0.019064542746246416,None_sacler,0 vs 1-2,HY43,X_V06_DELTA
svm,binary,"[0, 1]",2,0.8465968586387435,0.007412481878392798,0.8816037735849058,0.009637052280497467,0.883882783882784,0.014244432803995018,0.8390399581223678,0.009038461591581034,0.8806713237607733,0.010798117812516564,0.8822814042761797,0.016018857148153185,0.7299047619047621,0.013655960631569474,0.7923076923076924,0.017012043610567625,0.7933333333333332,0.02454524670486057,0.9879932135329843,0.004051196385746386,0.9914380042071752,0.0025116440377974795,0.9941616943832517,0.006848453812647871,0.7473298429319372,0.03728787823087588,0.5768867924528303,0.047143307252210255,0.5703296703296703,0.06793969422730342,142.74,7.121984742097299,366.9,29.983143412405727,155.7,18.54753652405384,-0.7473298429319372,0.03728787823087588,-0.5768867924528303,0.047143307252210255,-0.5703296703296703,0.06793969422730342,0.010930232558139533,0.0037658783880592612,0.008421052631578947,0.0024533540308073714,0.005691056910569106,0.0066932731898257285,1.3504761904761904,0.06827980315784733,1.0384615384615385,0.08506021805283819,1.0333333333333334,0.12272623352430287,0.9564258028792914,0.006378691211952192,0.9661443494776828,0.00330756671980638,0.9697154471544716,0.008625148207491433,0.7507604803788286,0.009330409401327622,0.7951347789493457,0.013427249307849028,0.798174579760815,0.01906814380675986,0.9890697674418606,0.003765878388059241,0.991578947368421,0.0024533540308073797,0.994308943089431,0.006693273189825726,0.8533536377629286,0.006088726476036061,0.8825037740574597,0.008519831985147212,0.8854021577070789,0.012623544164713478,86.0,0.0,285.0,0.0,123.0,0.0,0.9879932135329843,0.004051196385746386,0.9914380042071752,0.0025116440377974795,0.9941616943832517,0.006848453812647871,0.7299047619047621,0.013655960631569474,0.7923076923076924,0.017012043610567625,0.7933333333333332,0.02454524670486057,0.8390399581223678,0.009038461591581034,0.8806713237607733,0.010798117812516564,0.8822814042761797,0.016018857148153185,105.0,0.0,351.0,0.0,150.0,0.0,85.06,0.3238655413730977,282.6,0.699205898780101,122.3,0.8232726023485646,0.9400000000000001,0.32386554137309653,2.4,0.6992058987801011,0.7,0.8232726023485646,28.360000000000003,1.4338758663147937,72.9,5.97122730730924,31.0,3.681787005729087,76.64000000000001,1.4338758663147937,278.1,5.971227307309239,119.0,3.681787005729087,0.9890697674418606,0.003765878388059241,0.991578947368421,0.0024533540308073797,0.994308943089431,0.006693273189825726,0.7507604803788286,0.009330409401327622,0.7951347789493457,0.013427249307849028,0.798174579760815,0.01906814380675986,0.010930232558139533,0.0037658783880592612,0.008421052631578947,0.0024533540308073714,0.005691056910569106,0.0066932731898257285,0.27009523809523805,0.013655960631569455,0.20769230769230768,0.017012043610567632,0.2066666666666667,0.02454524670486058,None_sacler,0 vs 1-2,HY43,X_V06_DELTA
logistic_regression,binary,"[0, 1]",2,0.901151832460733,0.0066993888245780245,0.9886792452830189,0.0039777077486394825,0.9087912087912088,0.014390212960767859,0.9077514534863489,0.006681068649229307,0.9896252687692766,0.0036732278584246194,0.9152493585295529,0.013620259021091055,0.8855238095238095,0.013103076057429863,0.9794871794871796,0.007207470450526212,0.8966666666666667,0.02137264895741261,0.9320505446983445,0.00916843061849425,1.0,0.0,0.9351202891098487,0.019744765534828006,0.35057591623036644,0.03387955557568319,0.05660377358490566,0.019888538743197355,0.31831501831501824,0.057151466118349876,66.96,6.470995114955485,36.0,12.649110640673518,86.9,15.602350250309513,-0.35057591623036644,0.03387955557568319,-0.05660377358490566,0.019888538743197355,-0.31831501831501824,0.057151466118349876,0.07976744186046511,0.011873377983594287,0.0,0.0,0.07642276422764228,0.02548002010524262,0.5723809523809524,0.06551538028714944,0.10256410256410256,0.036037352252631105,0.5166666666666667,0.10686324478706301,0.9533444075304539,0.008869810494097932,0.999173289348728,0.0006280768121857386,0.9577940379403795,0.0075950864504841864,0.869051246028817,0.012078377323682986,0.9754254016891395,0.008478240527831275,0.8804621060637949,0.021052264930052578,0.920232558139535,0.011873377983594327,1.0,0.0,0.9235772357723576,0.025480020105242605,0.8934060380532631,0.006895278644452161,0.9875430939395526,0.004336704370413038,0.901198658398598,0.015535147803853224,86.0,0.0,285.0,0.0,123.0,0.0,0.9320505446983445,0.00916843061849425,1.0,0.0,0.9351202891098487,0.019744765534828006,0.8855238095238095,0.013103076057429863,0.9794871794871796,0.007207470450526212,0.8966666666666667,0.02137264895741261,0.9077514534863489,0.006681068649229307,0.9896252687692766,0.0036732278584246194,0.9152493585295529,0.013620259021091055,105.0,0.0,351.0,0.0,150.0,0.0,79.14000000000001,1.0211105065891108,285.0,0.0,113.6,3.1340424729448424,6.859999999999999,1.021110506589109,0.0,0.0,9.4,3.134042472944842,12.02,1.3758229860301396,7.2,2.5298221281347035,15.5,3.2058973436118907,92.97999999999999,1.3758229860301403,343.8,2.5298221281347035,134.5,3.2058973436118907,0.920232558139535,0.011873377983594327,1.0,0.0,0.9235772357723576,0.025480020105242605,0.869051246028817,0.012078377323682986,0.9754254016891395,0.008478240527831275,0.8804621060637949,0.021052264930052578,0.07976744186046511,0.011873377983594287,0.0,0.0,0.07642276422764228,0.02548002010524262,0.11447619047619048,0.013103076057429892,0.020512820512820513,0.007207470450526221,0.10333333333333335,0.021372648957412605,None_sacler,0 vs 1-2,HY43,X_V06_DELTA
knn,binary,"[0, 1]",2,0.6015706806282722,0.00917517586603483,0.6676100628930819,0.005984948605291484,0.6234432234432233,0.01725028865684919,0.43208833987095224,0.02205396797894246,0.5693793383225569,0.010888966434839976,0.4783938232814312,0.03772983022435159,0.2779047619047619,0.01794030020312316,0.39829059829059826,0.010472211777466447,0.31533333333333335,0.03190262963734773,0.9910690636104798,0.0057785202304435285,0.9985599585599585,0.0030374447926065267,0.998076923076923,0.006081303192631513,1.9862827225130886,0.048604889057193096,1.660691823899371,0.02907553510960412,1.8813186813186813,0.08733701476407743,379.38,9.283533809923899,1056.2,18.492040329708225,513.6,23.84300503059312,-1.9862827225130886,0.048604889057193096,-1.660691823899371,0.02907553510960412,-1.8813186813186813,0.08733701476407743,0.0032558139534883722,0.0021788324531093325,0.0007017543859649123,0.0014794281451080138,0.0008130081300813009,0.0025709574472913654,3.61047619047619,0.08970150101561566,3.0085470085470085,0.05236105888733222,3.4233333333333333,0.15951314818673862,0.7814075304540421,0.012355569675221646,0.9759429199780078,0.004481127006258798,0.785249322493225,0.031815618255874305,0.5310939524577752,0.005713225825675512,0.5742213329481147,0.004346239825789568,0.5449850876041697,0.011145599808323787,0.9967441860465115,0.0021788324531093455,0.999298245614035,0.0014794281451080183,0.9991869918699188,0.0025709574472913797,0.6928160815325064,0.004547864257117905,0.7293358733174575,0.0036608595573180158,0.705221226478149,0.0092882311786523,86.0,0.0,285.0,0.0,123.0,0.0,0.9910690636104798,0.0057785202304435285,0.9985599585599585,0.0030374447926065267,0.998076923076923,0.006081303192631513,0.2779047619047619,0.01794030020312316,0.39829059829059826,0.010472211777466447,0.31533333333333335,0.03190262963734773,0.43208833987095224,0.02205396797894246,0.5693793383225569,0.010888966434839976,0.4783938232814312,0.03772983022435159,105.0,0.0,351.0,0.0,150.0,0.0,85.72,0.18737959096740392,284.8,0.4216370213557839,122.9,0.31622776601683794,0.27999999999999997,0.18737959096740261,0.2,0.42163702135578396,0.1,0.31622776601683794,75.82000000000001,1.8837315213279306,211.2,3.6757463338907255,102.7,4.78539444560216,29.18,1.883731521327932,139.8,3.6757463338907255,47.3,4.78539444560216,0.9967441860465115,0.0021788324531093455,0.999298245614035,0.0014794281451080183,0.9991869918699188,0.0025709574472913797,0.5310939524577752,0.005713225825675512,0.5742213329481147,0.004346239825789568,0.5449850876041697,0.011145599808323787,0.0032558139534883722,0.0021788324531093325,0.0007017543859649123,0.0014794281451080138,0.0008130081300813009,0.0025709574472913654,0.7220952380952381,0.017940300203123167,0.6017094017094016,0.010472211777466447,0.6846666666666665,0.03190262963734773,None_sacler,0 vs 1-2,HY43,X_V06_DELTA
gaussian_nb,binary,"[0, 1]",2,0.9048691099476439,0.007383869700655423,0.9166666666666666,0.005344884186155969,0.9194139194139195,0.0089724899003047,0.9124856647960982,0.006860845214519121,0.9230886733134346,0.005099546690647112,0.9259224461693284,0.008694858725372123,0.9024761904761904,0.010588146369285545,0.9062678062678063,0.0075317683034751585,0.9173333333333333,0.022487307805641794,0.9235514604610042,0.010101525666546889,0.9405691048339421,0.004010606854616374,0.9353649271882905,0.017989271340564113,0.3095811518324607,0.028393777124154772,0.29025157232704396,0.02167556733847015,0.2622710622710622,0.05455566812934174,59.13000000000001,5.42321143071356,184.6,13.785660827267021,71.6,14.893697399310295,-0.3095811518324607,0.028393777124154772,-0.29025157232704396,0.02167556733847015,-0.2622710622710622,0.05455566812934174,0.0922093023255814,0.013326233011202154,0.07052631578947369,0.004808141471601046,0.07804878048780488,0.024299741757680102,0.48761904761904756,0.052940731846427794,0.46866096866096874,0.037658841517375787,0.4133333333333334,0.11243653902820903,0.9356129568106313,0.005798924747762213,0.9510366371769882,0.0037972602072903028,0.94839837398374,0.009244467441088913,0.8849375042256504,0.010725141998925014,0.8895735827803983,0.008117422331854541,0.902261413345736,0.021741141240634657,0.9077906976744187,0.01332623301120222,0.9294736842105262,0.00480814147160106,0.921951219512195,0.02429974175768008,0.8956778598332391,0.00816142819364159,0.9090717901587112,0.005613549374317732,0.9115639273290747,0.009731997981424509,86.0,0.0,285.0,0.0,123.0,0.0,0.9235514604610042,0.010101525666546889,0.9405691048339421,0.004010606854616374,0.9353649271882905,0.017989271340564113,0.9024761904761904,0.010588146369285545,0.9062678062678063,0.0075317683034751585,0.9173333333333333,0.022487307805641794,0.9124856647960982,0.006860845214519121,0.9230886733134346,0.005099546690647112,0.9259224461693284,0.008694858725372123,105.0,0.0,351.0,0.0,150.0,0.0,78.07,1.146056038963388,264.9,1.3703203194062978,113.4,2.988868236194653,7.93,1.1460560389633854,20.1,1.3703203194062978,9.6,2.9888682361946524,10.239999999999998,1.111755368774984,32.9,2.6436506745197805,12.4,3.3730961708462712,94.76,1.1117553687749824,318.1,2.6436506745197805,137.6,3.3730961708462712,0.9077906976744187,0.01332623301120222,0.9294736842105262,0.00480814147160106,0.921951219512195,0.02429974175768008,0.8849375042256504,0.010725141998925014,0.8895735827803983,0.008117422331854541,0.902261413345736,0.021741141240634657,0.0922093023255814,0.013326233011202154,0.07052631578947369,0.004808141471601046,0.07804878048780488,0.024299741757680102,0.09752380952380951,0.010588146369285555,0.09373219373219374,0.0075317683034751585,0.08266666666666665,0.02248730780564181,None_sacler,0 vs 1-2,HY43,X_V06_DELTA
decision_tree,binary,"[0, 1]",2,0.8009947643979057,0.016062389591701674,1.0,0.0,0.8117216117216117,0.02087876385816756,0.7710310546586951,0.020883145376823526,1.0,0.0,0.7820781831692217,0.024435305412040004,0.7642857142857142,0.030809601498066146,1.0,0.0,0.762809917355372,0.0369700664669329,0.7806161572954344,0.017103299068990465,1.0,0.0,0.8037544325035322,0.0326983437888527,0.6136649214659686,0.06845434892150039,0.0,0.0,0.608791208791209,0.0796519657539282,117.21,13.074780644006577,0.0,0.0,166.2,21.7449866508224,-0.6136649214659686,0.06845434892150039,0.0,0.0,-0.608791208791209,0.0796519657539282,0.17018691588785045,0.01482584595924742,0.0,0.0,0.1493421052631579,0.031175850780677115,1.1785714285714288,0.15404800749033074,0.0,0.0,1.1859504132231407,0.18485033233466447,0.7970493991989318,0.01725573745924701,1.0,0.0,0.806733906046107,0.021190877062535998,0.8190618352436795,0.019470936057272934,1.0,0.0,0.8189771297977826,0.023924903119648778,0.8298130841121495,0.014825845959247422,1.0,0.0,0.8506578947368422,0.03117585078067711,0.8236191866182467,0.013250044300015477,1.0,0.0,0.8340929509942795,0.018889736518629456,107.0,0.0,355.0,0.0,152.0,0.0,0.7806161572954344,0.017103299068990465,1.0,0.0,0.8037544325035322,0.0326983437888527,0.7642857142857142,0.030809601498066146,1.0,0.0,0.762809917355372,0.0369700664669329,0.7710310546586951,0.020883145376823526,1.0,0.0,0.7820781831692217,0.024435305412040004,84.0,0.0,281.0,0.0,121.0,0.0,88.79,1.5863655176394724,355.0,0.0,129.3,4.738729318662921,18.21,1.5863655176394742,0.0,0.0,22.7,4.738729318662921,19.8,2.5880065258375557,0.0,0.0,28.7,4.473378042498879,64.2,2.588006525837558,281.0,0.0,92.3,4.47337804249888,0.8298130841121495,0.014825845959247422,1.0,0.0,0.8506578947368422,0.03117585078067711,0.8190618352436795,0.019470936057272934,1.0,0.0,0.8189771297977826,0.023924903119648778,0.17018691588785045,0.01482584595924742,0.0,0.0,0.1493421052631579,0.031175850780677115,0.2357142857142857,0.030809601498066136,0.0,0.0,0.2371900826446281,0.03697006646693289,None_sacler,0-1 vs 2,HY43,X_V06_DELTA
