model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std,tn_cv_mean,tn_cv_std,tn_test_mean,tn_test_std,fp_cv_mean,fp_cv_std,fp_test_mean,fp_test_std,fn_cv_mean,fn_cv_std,fn_test_mean,fn_test_std,tp_cv_mean,tp_cv_std,tp_test_mean,tp_test_std,specificity_cv_mean,specificity_cv_std,specificity_test_mean,specificity_test_std,npv_cv_mean,npv_cv_std,npv_test_mean,npv_test_std,fpr_cv_mean,fpr_cv_std,fpr_test_mean,fpr_test_std,fnr_cv_mean,fnr_cv_std,fnr_test_mean,fnr_test_std,X_Processing,Subdomain
standard_xgboost,binary,"[0, 1]",2,0.8409947643979058,0.011231963094909796,0.8589743589743591,0.021515274953243072,0.8549955557910767,0.00985454255540645,0.8696822043894095,0.02017168427160348,0.852857142857143,0.009247308992780688,0.8566666666666667,0.026152449546532945,0.8582804646558623,0.013679510324112038,0.8836428861021238,0.025208429761631884,0.482565445026178,0.029399303077952705,0.4560439560439561,0.07465601265494212,92.17,5.615266887888966,124.5,20.381091454799197,-0.482565445026178,0.029399303077952705,-0.4560439560439561,0.07465601265494212,0.17348837209302323,0.018691657020846623,0.13821138211382114,0.03274538204226172,0.7357142857142857,0.046236544963903184,0.7166666666666666,0.1307622477326647,0.9095741971207089,0.00801477518933827,0.9201029810298103,0.013738395894798918,0.8224860856413663,0.010519813861756174,0.8318815474172503,0.02621761375378866,0.8265116279069767,0.01869165702084662,0.8617886178861788,0.03274538204226171,0.8236612480378044,0.01323256472646832,0.8462313835225747,0.02349635755524393,86.0,0.0,123.0,0.0,0.8582804646558623,0.013679510324112038,0.8836428861021238,0.025208429761631884,0.852857142857143,0.009247308992780688,0.8566666666666667,0.026152449546532945,0.8549955557910767,0.00985454255540645,0.8696822043894095,0.02017168427160348,105.0,0.0,150.0,0.0,71.08,1.6074825037928089,106.0,4.0276819911981905,14.919999999999998,1.607482503792809,17.0,4.0276819911981905,15.45,0.9709674442419675,21.5,3.92286743197994,89.55000000000001,0.9709674442419692,128.5,3.92286743197994,0.8265116279069767,0.01869165702084662,0.8617886178861788,0.03274538204226171,0.8224860856413663,0.010519813861756174,0.8318815474172503,0.02621761375378866,0.17348837209302323,0.018691657020846623,0.13821138211382114,0.03274538204226172,0.14714285714285716,0.00924730899278064,0.14333333333333337,0.026152449546532935,X_V06_DELTA,impacto_motor
standard_adaboost,binary,"[0, 1]",2,0.8582198952879582,0.008412519074201907,0.872893772893773,0.019076556710519544,0.8683871393826669,0.00803092221151777,0.880502088482517,0.018268601236729985,0.8522857142857143,0.012150480022493911,0.8526666666666667,0.023612091482914672,0.886356321323882,0.009755893501261272,0.9106292789408693,0.021423808142381512,0.4665968586387435,0.0333089281380626,0.450915750915751,0.06799233855966114,89.11999999999999,6.362005274369952,123.1,18.56190842678749,-0.4665968586387435,0.0333089281380626,-0.450915750915751,0.06799233855966114,0.1345348837209302,0.01298362834078106,0.10243902439024391,0.02633053181895094,0.7385714285714285,0.06075240011246919,0.7366666666666667,0.1180604574145733,0.9244955703211517,0.006892574737582671,0.9359701897018968,0.011645397399971943,0.8290134283026172,0.011717333410830177,0.8335633609469049,0.022755262460992548,0.86546511627907,0.012983628340781097,0.8975609756097562,0.02633053181895095,0.84608366879577,0.009091935043870639,0.8641781182200182,0.02028281704426554,86.0,0.0,123.0,0.0,0.886356321323882,0.009755893501261272,0.9106292789408693,0.021423808142381512,0.8522857142857143,0.012150480022493911,0.8526666666666667,0.023612091482914672,0.8683871393826669,0.00803092221151777,0.880502088482517,0.018268601236729985,105.0,0.0,150.0,0.0,74.43,1.1165920373071718,110.4,3.238655413730965,11.569999999999999,1.1165920373071705,12.6,3.238655413730965,15.51,1.2758004023618534,22.1,3.5418137224371984,89.48999999999998,1.2758004023618517,127.9,3.5418137224371984,0.86546511627907,0.012983628340781097,0.8975609756097562,0.02633053181895095,0.8290134283026172,0.011717333410830177,0.8335633609469049,0.022755262460992548,0.1345348837209302,0.01298362834078106,0.10243902439024391,0.02633053181895094,0.1477142857142857,0.012150480022493847,0.14733333333333332,0.023612091482914654,X_V06_DELTA,impacto_motor
standard_svm,binary,"[0, 1]",2,0.8445026178010471,0.014808518977728715,0.864835164835165,0.025579902727770342,0.8583862441416766,0.014287388550231003,0.8771260243506355,0.022866621583125177,0.8587619047619046,0.02097185242424492,0.8773333333333333,0.022705848487901876,0.8591730080403147,0.01328706936815206,0.8772546006518829,0.029132908602987888,0.4660732984293194,0.059207743802073914,0.40476190476190477,0.07186813601696362,89.02,11.308679066196113,110.5,19.62000113263107,-0.4660732984293194,0.059207743802073914,-0.40476190476190477,0.07186813601696362,0.17290697674418606,0.01753249491949955,0.15040650406504064,0.038754335084214345,0.7061904761904761,0.10485926212122469,0.6133333333333333,0.11352924243950936,0.9137746400885935,0.009491768885452766,0.9265176151761517,0.018824693688647698,0.8290877992824732,0.021343712889406116,0.8503681481308736,0.025974292377468126,0.8270930232558138,0.017532494919499524,0.8495934959349594,0.038754335084214366,0.8272755757065291,0.01562631411649923,0.8497243094948772,0.029323136456782417,86.0,0.0,123.0,0.0,0.8591730080403147,0.01328706936815206,0.8772546006518829,0.029132908602987888,0.8587619047619046,0.02097185242424492,0.8773333333333333,0.022705848487901876,0.8583862441416766,0.014287388550231003,0.8771260243506355,0.022866621583125177,105.0,0.0,150.0,0.0,71.13000000000001,1.507794563076963,104.5,4.766783215358364,14.87,1.5077945630769611,18.5,4.766783215358364,14.830000000000002,2.202044504545719,18.4,3.4058772731852804,90.17,2.202044504545719,131.6,3.4058772731852804,0.8270930232558138,0.017532494919499524,0.8495934959349594,0.038754335084214366,0.8290877992824732,0.021343712889406116,0.8503681481308736,0.025974292377468126,0.17290697674418606,0.01753249491949955,0.15040650406504064,0.038754335084214345,0.14123809523809525,0.020971852424244944,0.12266666666666666,0.022705848487901865,X_V06_DELTA,impacto_motor
standard_logistic_regression,binary,"[0, 1]",2,0.85,0.014782272298845838,0.8633699633699635,0.017357982852245123,0.8580062376133194,0.014389448067488677,0.8700437200327501,0.016789765457611464,0.826095238095238,0.01718513305697521,0.8326666666666667,0.020952621451241212,0.8938959644383013,0.013094907156685211,0.9112624816750288,0.019751853375133552,0.5324083769633509,0.05199318720296477,0.5043956043956044,0.060782073599189135,101.69,9.930698755766272,137.7,16.59350609257864,-0.5324083769633509,0.05199318720296477,-0.5043956043956044,0.060782073599189135,0.1208139534883721,0.014661720489542791,0.0991869918699187,0.023872862379994832,0.8695238095238095,0.08592566528487593,0.8366666666666667,0.10476310725620597,0.9140575858250276,0.010947041865620096,0.9213387533875338,0.014193231785263117,0.8068665432254244,0.017354660524632068,0.8155497016812493,0.019702336058968817,0.8791860465116279,0.014661720489542836,0.9008130081300815,0.023872862379994832,0.8407627778114175,0.015255662544003946,0.8559149819475802,0.018285674835210704,86.0,0.0,123.0,0.0,0.8938959644383013,0.013094907156685211,0.9112624816750288,0.019751853375133552,0.826095238095238,0.01718513305697521,0.8326666666666667,0.020952621451241212,0.8580062376133194,0.014389448067488677,0.8700437200327501,0.016789765457611464,105.0,0.0,150.0,0.0,75.61,1.2609079621006811,110.8,2.936362072739366,10.39,1.2609079621006798,12.2,2.9363620727393656,18.259999999999998,1.8044389709823936,25.1,3.142893217686178,86.74,1.8044389709823936,124.9,3.142893217686178,0.8791860465116279,0.014661720489542836,0.9008130081300815,0.023872862379994832,0.8068665432254244,0.017354660524632068,0.8155497016812493,0.019702336058968817,0.1208139534883721,0.014661720489542791,0.0991869918699187,0.023872862379994832,0.1739047619047619,0.017185133056975173,0.16733333333333333,0.020952621451241188,X_V06_DELTA,impacto_motor
standard_knn,binary,"[0, 1]",2,0.7386910994764397,0.00919324949349333,0.7743589743589744,0.025272070784850307,0.7210277842389398,0.011686187823689092,0.7660029665935506,0.028567804995740506,0.6175238095238095,0.017801571379027506,0.6733333333333332,0.03527668414752789,0.8701713326180011,0.01597095046748269,0.8892321973781309,0.02690443930198498,1.1023560209424086,0.045699105827233494,0.9435897435897436,0.10077810050224666,210.55,8.728529213001593,257.6,27.512421437113332,-1.1023560209424086,0.045699105827233494,-0.9435897435897436,0.10077810050224666,0.11337209302325582,0.017542774391679623,0.10243902439024391,0.026050113475767838,1.912380952380952,0.0890078568951374,1.6333333333333333,0.17638342073763935,0.8387834994462902,0.007582081982130524,0.857780487804878,0.019214121657727352,0.6563280497256083,0.009382667157671408,0.6931335171391412,0.02587170575953421,0.8866279069767442,0.017542774391679707,0.8975609756097562,0.026050113475767852,0.7537133149991014,0.008730528660312242,0.7820011510747302,0.022763673423593568,86.0,0.0,123.0,0.0,0.8701713326180011,0.01597095046748269,0.8892321973781309,0.02690443930198498,0.6175238095238095,0.017801571379027506,0.6733333333333332,0.03527668414752789,0.7210277842389398,0.011686187823689092,0.7660029665935506,0.028567804995740506,105.0,0.0,150.0,0.0,76.25,1.508678597684446,110.4,3.2041639575194445,9.75,1.5086785976844477,12.6,3.2041639575194445,40.160000000000004,1.8691649947978848,49.0,5.291502622129181,64.84,1.8691649947978863,101.0,5.291502622129181,0.8866279069767442,0.017542774391679707,0.8975609756097562,0.026050113475767852,0.6563280497256083,0.009382667157671408,0.6931335171391412,0.02587170575953421,0.11337209302325582,0.017542774391679623,0.10243902439024391,0.026050113475767838,0.38247619047619047,0.017801571379027464,0.32666666666666666,0.03527668414752787,X_V06_DELTA,impacto_motor
standard_gaussian_nb,binary,"[0, 1]",2,0.7724607329842932,0.011865311392012823,0.7897435897435897,0.028067097461674434,0.7676207454150756,0.014231341140592829,0.7864257832952226,0.03502550124031273,0.6867619047619047,0.01971042571418018,0.7086666666666668,0.05657290718321352,0.8733606037357134,0.013297427744462534,0.8875845551048812,0.03278013904971142,0.9163350785340315,0.05363919132317396,0.8505494505494507,0.14823779529008763,175.01999999999998,10.24508554272622,232.2,40.468918114193926,-0.9163350785340315,0.05363919132317396,-0.8505494505494507,0.14823779529008763,0.12290697674418605,0.014688337236262651,0.1113821138211382,0.03983832014124497,1.5661904761904764,0.09855212857090098,1.4566666666666668,0.2828645359160677,0.8744883720930232,0.008522037888597024,0.8848617886178862,0.018142822188118628,0.6978842410410906,0.012724240552880255,0.7162975622719355,0.035119776533633636,0.877093023255814,0.01468833723626271,0.8886178861788618,0.03983832014124496,0.7765364423661654,0.010511451966735256,0.7922505646990448,0.024279328421374688,86.0,0.0,123.0,0.0,0.8733606037357134,0.013297427744462534,0.8875845551048812,0.03278013904971142,0.6867619047619047,0.01971042571418018,0.7086666666666668,0.05657290718321352,0.7676207454150756,0.014231341140592829,0.7864257832952226,0.03502550124031273,105.0,0.0,150.0,0.0,75.43,1.2631970023185883,109.3,4.90011337737313,10.569999999999999,1.2631970023185877,13.7,4.900113377373131,32.89,2.0695946999889183,43.7,8.48593607748203,72.11,2.069594699988916,106.3,8.48593607748203,0.877093023255814,0.01468833723626271,0.8886178861788618,0.03983832014124496,0.6978842410410906,0.012724240552880255,0.7162975622719355,0.035119776533633636,0.12290697674418605,0.014688337236262651,0.1113821138211382,0.03983832014124497,0.3132380952380952,0.019710425714180177,0.29133333333333333,0.05657290718321354,X_V06_DELTA,impacto_motor
decision_tree,binary,"[0, 1]",2,0.6217801047120418,0.018249159063122626,0.6139194139194138,0.018371910011041773,0.6521594426710159,0.01887093414247541,0.6490700600231991,0.019804297511245388,0.6471428571428572,0.023251665740062107,0.6506666666666667,0.03516451634640443,0.658789913249833,0.016002253606069435,0.648585069144297,0.018922485481036533,1.1541361256544502,0.06813671203435516,1.1538461538461537,0.08733360069473829,220.44,13.014111998561832,315.0,23.842072989663556,-1.1541361256544502,0.06813671203435516,-1.1538461538461537,0.08733360069473829,0.4091860465116278,0.018920525862150515,0.4308943089430894,0.04336043360433604,1.7642857142857142,0.1162583287003106,1.7466666666666668,0.17582258173202206,0.6189784053156147,0.017963684778572356,0.6098861788617886,0.01891052172481962,0.5798040360975756,0.020424831501617252,0.5722556757582125,0.02137217807890728,0.5908139534883721,0.018920525862150518,0.5691056910569106,0.04336043360433604,0.5843040691963325,0.018371306259245806,0.5699154188190683,0.02669000933836351,86.0,0.0,123.0,0.0,0.658789913249833,0.016002253606069435,0.648585069144297,0.018922485481036533,0.6471428571428572,0.023251665740062107,0.6506666666666667,0.03516451634640443,0.6521594426710159,0.01887093414247541,0.6490700600231991,0.019804297511245388,105.0,0.0,150.0,0.0,50.809999999999995,1.627165224144945,70.0,5.333333333333333,35.190000000000005,1.627165224144945,53.0,5.333333333333333,37.05,2.4414249027065242,52.4,5.274677451960661,67.95,2.441424902706523,97.6,5.274677451960662,0.5908139534883721,0.018920525862150518,0.5691056910569106,0.04336043360433604,0.5798040360975756,0.020424831501617252,0.5722556757582125,0.02137217807890728,0.4091860465116278,0.018920525862150515,0.4308943089430894,0.04336043360433604,0.35285714285714287,0.023251665740062138,0.34933333333333333,0.03516451634640441,X_V06_DELTA,non_motor
random_forest,binary,"[0, 1]",2,0.6729319371727749,0.018520600662448962,0.6783882783882784,0.027127119075943954,0.7242141690016041,0.015767896483453708,0.7316936719343231,0.0216539228207281,0.7819047619047618,0.018893556846179688,0.798,0.026303076851422757,0.6753703140528662,0.015401353899674348,0.6758445142751703,0.023114768652946763,0.806649214659686,0.05787073409991614,0.7655677655677656,0.0798426506679942,154.07,11.053310213083982,209.0,21.79704363236242,-0.806649214659686,0.05787073409991614,-0.7655677655677656,0.0798426506679942,0.4601162790697674,0.025410812510905573,0.46747967479674796,0.042720549513372466,1.0904761904761904,0.09446778423089854,1.0100000000000002,0.13151538425711376,0.7183615725359911,0.019232386224543856,0.734010840108401,0.026262976267584334,0.6709934668631973,0.02457824751496223,0.6837113738715146,0.03771186588422295,0.5398837209302327,0.025410812510905573,0.532520325203252,0.042720549513372494,0.5969741074556644,0.02397740027606304,0.5982610012648885,0.03817268387103745,86.0,0.0,123.0,0.0,0.6753703140528662,0.015401353899674348,0.6758445142751703,0.023114768652946763,0.7819047619047618,0.018893556846179688,0.798,0.026303076851422757,0.7242141690016041,0.015767896483453708,0.7316936719343231,0.0216539228207281,105.0,0.0,150.0,0.0,46.43,2.1853298759378794,65.5,5.254627590144816,39.57,2.1853298759378794,57.5,5.254627590144816,22.9,1.9838234688488678,30.3,3.945461527713414,82.1,1.9838234688488685,119.7,3.945461527713414,0.5398837209302327,0.025410812510905573,0.532520325203252,0.042720549513372494,0.6709934668631973,0.02457824751496223,0.6837113738715146,0.03771186588422295,0.4601162790697674,0.025410812510905573,0.46747967479674796,0.042720549513372466,0.21809523809523812,0.018893556846179684,0.20199999999999996,0.026303076851422757,X_V06_DELTA,non_motor
extra_trees,binary,"[0, 1]",2,0.6771204188481675,0.016019858750379142,0.6758241758241759,0.025568243701308804,0.7287915118301214,0.0145158465952027,0.7293289193089175,0.019758727642456186,0.7901904761904762,0.019992692038488215,0.7946666666666667,0.025102259993676327,0.6773259668834244,0.011856636491436187,0.6743161871315222,0.023010052261134544,0.7842408376963352,0.058523035720503956,0.7754578754578754,0.07285295916571961,149.79000000000002,11.17789982261625,211.7,19.888857852241458,-0.7842408376963352,0.058523035720503956,-0.7754578754578754,0.07285295916571961,0.4609302325581394,0.01838696941293089,0.4691056910569106,0.046632944389268245,1.049047619047619,0.09996346019244108,1.0266666666666666,0.12551129996838165,0.7187048726467331,0.01718385554681859,0.7287967479674796,0.03169484592230229,0.6797460281034845,0.024173636509412948,0.6793878005648046,0.03367824297982543,0.5390697674418605,0.018386969412930887,0.5308943089430894,0.04663294438926827,0.5995988695723846,0.0192053509462791,0.5953675939191495,0.03887815920595745,86.0,0.0,123.0,0.0,0.6773259668834244,0.011856636491436187,0.6743161871315222,0.023010052261134544,0.7901904761904762,0.019992692038488215,0.7946666666666667,0.025102259993676327,0.7287915118301214,0.0145158465952027,0.7293289193089175,0.019758727642456186,105.0,0.0,150.0,0.0,46.36,1.581279369512056,65.3,5.735852159879995,39.64,1.581279369512056,57.7,5.735852159879995,22.03,2.0992326640412626,30.8,3.7653389990514503,82.97,2.099232664041264,119.2,3.7653389990514503,0.5390697674418605,0.018386969412930887,0.5308943089430894,0.04663294438926827,0.6797460281034845,0.024173636509412948,0.6793878005648046,0.03367824297982543,0.4609302325581394,0.01838696941293089,0.4691056910569106,0.046632944389268245,0.20980952380952383,0.01999269203848822,0.2053333333333333,0.025102259993676334,X_V06_DELTA,non_motor
xgboost,binary,"[0, 1]",2,0.6545549738219896,0.012555260561448714,0.6846153846153846,0.02241127701471232,0.6915983621388568,0.012070683945260181,0.7174781594469821,0.026884788017106732,0.7058095238095239,0.01705710474768196,0.7313333333333334,0.051067614341849775,0.6792395185763754,0.011583905835192943,0.7060587090702407,0.019623218403059067,0.9923560209424084,0.047499092485364686,0.9058608058608059,0.12898824721663288,189.54,9.072326664704654,247.3,35.21379149014078,-0.9923560209424084,0.047499092485364686,-0.9058608058608059,0.12898824721663288,0.4080232558139535,0.01892846432262492,0.3723577235772358,0.04466203593377273,1.470952380952381,0.08528552373840975,1.3433333333333333,0.2553380717092488,0.7083455149501661,0.017554842518453066,0.731539295392954,0.02912720351444994,0.6234432278640574,0.015486509556289125,0.6591855529505259,0.034604282168546614,0.5919767441860466,0.018928464322624898,0.6276422764227643,0.044662035933772694,0.6062117530791109,0.014711424958710001,0.6416728305943924,0.02490818134220379,86.0,0.0,123.0,0.0,0.6792395185763754,0.011583905835192943,0.7060587090702407,0.019623218403059067,0.7058095238095239,0.01705710474768196,0.7313333333333334,0.051067614341849775,0.6915983621388568,0.012070683945260181,0.7174781594469821,0.026884788017106732,105.0,0.0,150.0,0.0,50.91,1.627847931745741,77.2,5.493430419854044,35.09,1.627847931745741,45.8,5.493430419854044,30.889999999999997,1.790995998506603,40.3,7.660142151277467,74.11,1.7909959985066055,109.7,7.660142151277467,0.5919767441860466,0.018928464322624898,0.6276422764227643,0.044662035933772694,0.6234432278640574,0.015486509556289125,0.6591855529505259,0.034604282168546614,0.4080232558139535,0.01892846432262492,0.3723577235772358,0.04466203593377273,0.2941904761904762,0.01705710474768196,0.2686666666666667,0.05106761434184978,X_V06_DELTA,non_motor
adaboost,binary,"[0, 1]",2,0.6753403141361256,0.011508933714770585,0.6758241758241759,0.026258624136271756,0.7162041457438164,0.011951192533844551,0.7183202535186306,0.02197159205530082,0.7470476190476191,0.01766517628020829,0.7526666666666666,0.03671041161561192,0.6896497170366536,0.008856058453959275,0.6882778092689892,0.027830832679486616,0.880890052356021,0.049427861196001344,0.8677655677655679,0.09363495272546453,168.24999999999997,9.440721488436266,236.9,25.562342094051818,-0.880890052356021,0.049427861196001344,-0.8677655677655679,0.09363495272546453,0.4122093023255814,0.011396271649603988,0.4178861788617886,0.05890180156920179,1.2647619047619048,0.08832588140104151,1.2366666666666668,0.18355205807805955,0.7341699889258029,0.015317426279067074,0.7443577235772357,0.025003161661567058,0.6578123225084307,0.016176047881215638,0.6591312856958165,0.03289748346888182,0.5877906976744185,0.01139627164960402,0.5821138211382113,0.05890180156920175,0.6188715277584383,0.010847796263642802,0.6169530111127157,0.04011516311865133,86.0,0.0,123.0,0.0,0.6896497170366536,0.008856058453959275,0.6882778092689892,0.027830832679486616,0.7470476190476191,0.01766517628020829,0.7526666666666666,0.03671041161561192,0.7162041457438164,0.011951192533844551,0.7183202535186306,0.02197159205530082,105.0,0.0,150.0,0.0,50.55,0.9800793618659436,71.6,7.244921593011817,35.45,0.9800793618659436,51.4,7.244921593011818,26.560000000000002,1.8548435094218707,37.1,5.506561742341788,78.44,1.8548435094218747,112.9,5.506561742341788,0.5877906976744185,0.01139627164960402,0.5821138211382113,0.05890180156920175,0.6578123225084307,0.016176047881215638,0.6591312856958165,0.03289748346888182,0.4122093023255814,0.011396271649603988,0.4178861788617886,0.05890180156920179,0.252952380952381,0.017665176280208302,0.24733333333333335,0.03671041161561192,X_V06_DELTA,non_motor
svm,binary,"[0, 1]",2,0.5473298429319371,0.016577018290360457,0.5641025641025641,0.0178617079833062,0.4003537645257495,0.053484826083901434,0.44955510663136244,0.04607681009632223,0.2825714285714286,0.05100758518628039,0.3266666666666667,0.04988876515698589,0.7386296874641637,0.026043055050444266,0.7353802816452928,0.04159952152969821,2.030261780104712,0.1271600702176246,1.9157509157509156,0.12296397709192808,387.78000000000003,24.287573411566306,523.0,33.56916574609635,-2.030261780104712,0.1271600702176246,-1.9157509157509156,0.12296397709192808,0.12941860465116278,0.03386563445505557,0.1463414634146341,0.04302034652137546,3.587142857142857,0.25503792593140195,3.3666666666666663,0.24944382578492932,0.5945847176079735,0.021562000550802377,0.6146287262872628,0.023084110598527854,0.4993008972979388,0.010388347042268441,0.5100334218573319,0.012042454489917647,0.8705813953488372,0.0338656344550556,0.853658536585366,0.04302034652137546,0.6335245483984907,0.008681217079393622,0.63809138411458,0.014521328708633907,86.0,0.0,123.0,0.0,0.7386296874641637,0.026043055050444266,0.7353802816452928,0.04159952152969821,0.2825714285714286,0.05100758518628039,0.3266666666666667,0.04988876515698589,0.4003537645257495,0.053484826083901434,0.44955510663136244,0.04607681009632223,105.0,0.0,150.0,0.0,74.87,2.9124445631347795,105.0,5.291502622129181,11.129999999999999,2.9124445631347795,18.0,5.291502622129181,75.33000000000001,5.355796444559442,101.0,7.483314773547883,29.669999999999998,5.3557964445594415,49.0,7.483314773547883,0.8705813953488372,0.0338656344550556,0.853658536585366,0.04302034652137546,0.4993008972979388,0.010388347042268441,0.5100334218573319,0.012042454489917647,0.12941860465116278,0.03386563445505557,0.1463414634146341,0.04302034652137546,0.7174285714285714,0.05100758518628035,0.6733333333333333,0.049888765156985884,X_V06_DELTA,non_motor
logistic_regression,binary,"[0, 1]",2,0.6630366492146598,0.016861203957187435,0.6633699633699635,0.02274145503803654,0.6846873819228904,0.017927900284535874,0.6857012652899659,0.024382837402284738,0.6674285714285715,0.02378962131133153,0.6693333333333333,0.037211441224772414,0.7050275574438772,0.013547009222936984,0.7038265377809678,0.02151796306170729,1.0682722513089005,0.0682331961798029,1.0633699633699636,0.09995891880998369,204.04000000000002,13.032540470342349,290.3,27.28878483512554,-1.0682722513089005,0.0682331961798029,-1.0633699633699636,0.09995891880998369,0.34232558139534885,0.01516291751821537,0.34390243902439027,0.034290143279971014,1.662857142857143,0.11894810655665752,1.653333333333333,0.18605720612386206,0.7150609080841639,0.01462284725853129,0.723018970189702,0.022203252014144,0.6195037519933566,0.02034894941996654,0.6201351928115607,0.027870141808058878,0.6576744186046513,0.015162917518215371,0.6560975609756098,0.03429014327997102,0.6368920170245053,0.0160214883934777,0.6370796721829893,0.023967173159125346,86.0,0.0,123.0,0.0,0.7050275574438772,0.013547009222936984,0.7038265377809678,0.02151796306170729,0.6674285714285715,0.02378962131133153,0.6693333333333333,0.037211441224772414,0.6846873819228904,0.017927900284535874,0.6857012652899659,0.024382837402284738,105.0,0.0,150.0,0.0,56.56,1.3040109065665226,80.7,4.2176876234364356,29.439999999999998,1.3040109065665222,42.3,4.2176876234364356,34.92,2.497910237689809,49.6,5.58171618371586,70.08,2.497910237689809,100.4,5.58171618371586,0.6576744186046513,0.015162917518215371,0.6560975609756098,0.03429014327997102,0.6195037519933566,0.02034894941996654,0.6201351928115607,0.027870141808058878,0.34232558139534885,0.01516291751821537,0.34390243902439027,0.034290143279971014,0.3325714285714286,0.0237896213113315,0.33066666666666666,0.0372114412247724,X_V06_DELTA,non_motor
knn,binary,"[0, 1]",2,0.568062827225131,0.01647158843140931,0.5732600732600732,0.028228639857623666,0.5790219376657667,0.011926496914092855,0.579592102747586,0.029198949425689503,0.5420952380952382,0.02213042263369773,0.5359999999999999,0.03667676628582712,0.6247071649966062,0.02487759632717557,0.6325142053421067,0.03334711733891695,1.4388481675392673,0.047745067884537376,1.4465201465201463,0.09923142352420923,274.82000000000005,9.119307965946629,394.9,27.090178622109114,-1.4388481675392673,0.047745067884537376,-1.4465201465201463,0.09923142352420923,0.40023255813953484,0.05012094020782998,0.38130081300813007,0.05275163641466125,2.2895238095238093,0.11065211316848868,2.3200000000000003,0.18338383142913559,0.5918720930232558,0.027755928912269506,0.5954119241192412,0.030715420666831757,0.517537981606952,0.01473648543496445,0.5221208117097638,0.026129559318062934,0.5997674418604653,0.05012094020782999,0.61869918699187,0.05275163641466124,0.5544652237563472,0.02868917233730474,0.565816028633393,0.0345488962389193,86.0,0.0,123.0,0.0,0.6247071649966062,0.02487759632717557,0.6325142053421067,0.03334711733891695,0.5420952380952382,0.02213042263369773,0.5359999999999999,0.03667676628582712,0.5790219376657667,0.011926496914092855,0.579592102747586,0.029198949425689503,105.0,0.0,150.0,0.0,51.58,4.310400857873379,76.1,6.488451279003334,34.42,4.310400857873378,46.9,6.488451279003334,48.08,2.323694376538266,69.6,5.501514942874069,56.92,2.323694376538266,80.4,5.501514942874069,0.5997674418604653,0.05012094020782999,0.61869918699187,0.05275163641466124,0.517537981606952,0.01473648543496445,0.5221208117097638,0.026129559318062934,0.40023255813953484,0.05012094020782998,0.38130081300813007,0.05275163641466125,0.4579047619047619,0.022130422633697744,0.4640000000000001,0.03667676628582713,X_V06_DELTA,non_motor
