model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,f1_cv_mean,f1_cv_std,recall_cv_mean,recall_cv_std,precision_cv_mean,precision_cv_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,auc_cv_mean,auc_cv_std,precision_class_0_cv_mean,precision_class_0_cv_std,recall_class_0_cv_mean,recall_class_0_cv_std,f1_class_0_cv_mean,f1_class_0_cv_std,support_class_0_cv_mean,support_class_0_cv_std,precision_class_1_cv_mean,precision_class_1_cv_std,recall_class_1_cv_mean,recall_class_1_cv_std,f1_class_1_cv_mean,f1_class_1_cv_std,support_class_1_cv_mean,support_class_1_cv_std,tn_cv_mean,tn_cv_std,fp_cv_mean,fp_cv_std,fn_cv_mean,fn_cv_std,tp_cv_mean,tp_cv_std,specificity_cv_mean,specificity_cv_std,npv_cv_mean,npv_cv_std,fpr_cv_mean,fpr_cv_std,fnr_cv_mean,fnr_cv_std,accuracy_test_mean,accuracy_test_std,f1_test_mean,f1_test_std,recall_test_mean,recall_test_std,precision_test_mean,precision_test_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_test_mean,auc_test_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_test_mean,support_class_1_test_std,tn_test_mean,tn_test_std,fp_test_mean,fp_test_std,fn_test_mean,fn_test_std,tp_test_mean,tp_test_std,specificity_test_mean,specificity_test_std,npv_test_mean,npv_test_std,fpr_test_mean,fpr_test_std,fnr_test_mean,fnr_test_std,X_Processing,Subdomain,model_type
extra_trees_opt_fold3,binary,"[0, 1]",2,0.6851308900523561,0.011364459648786377,0.7275460510933298,0.010131828500187538,0.7666666666666666,0.020831783767013244,0.6939670665531774,0.013412844803934041,0.827958115183246,0.050067615073480586,158.14,9.562914479034795,-0.827958115183246,0.050067615073480586,0.41441860465116276,0.030653009554886264,1.1666666666666665,0.10415891883506613,0.7449734219269103,0.015323347743659389,0.6750605361089994,0.015524421758118353,0.5855813953488372,0.03065300955488625,0.6252720258530841,0.018401105616070244,86.0,0.0,0.6939670665531774,0.013412844803934041,0.7666666666666666,0.020831783767013244,0.7275460510933298,0.010131828500187538,105.0,0.0,50.36,2.6361588217202185,35.64,2.6361588217202194,24.500000000000004,2.1873372955363894,80.50000000000001,2.1873372955363872,0.5855813953488372,0.03065300955488625,0.6750605361089994,0.015524421758118353,0.41441860465116276,0.030653009554886264,0.2333333333333333,0.020831783767013223,0.6831501831501832,0.01917010801966737,0.7227467211606886,0.016418744281333473,0.752,0.03043714429913589,0.6966120940807798,0.021271689062491987,0.8619047619047621,0.07542685011661132,235.3,20.59153008183489,-0.8619047619047621,0.07542685011661132,0.40081300813008125,0.04631689232748427,1.2399999999999998,0.15218572149567938,0.7478861788617885,0.022411532703874713,0.6650622474962726,0.025080601733006178,0.5991869918699188,0.046316892327484274,0.6295168436559928,0.029629547380657872,123.0,0.0,0.6966120940807798,0.021271689062491987,0.752,0.03043714429913589,0.7227467211606886,0.016418744281333473,150.0,0.0,73.7,5.696977756280566,49.3,5.696977756280566,37.2,4.565571644870381,112.8,4.565571644870381,0.5991869918699188,0.046316892327484274,0.6650622474962726,0.025080601733006178,0.40081300813008125,0.04631689232748427,0.248,0.030437144299135875,X_V06_DELTA,non_motor,extra_trees
extra_trees_opt_fold4,binary,"[0, 1]",2,0.6861780104712042,0.01638668181533983,0.7251741110409244,0.016550188284465785,0.7552380952380953,0.027591666777956533,0.6989492562927697,0.013744500341011455,0.8520418848167539,0.07334171413718203,162.73999999999998,14.008267400201765,-0.8520418848167539,0.07334171413718203,0.398139534883721,0.02639759691732252,1.2238095238095237,0.1379583338897826,0.7345559246954596,0.017656195224147277,0.6707671386888591,0.023910878775105202,0.601860465116279,0.026397596917322536,0.6327880972553604,0.01937318314797203,86.0,0.0,0.6989492562927697,0.013744500341011455,0.7552380952380953,0.027591666777956533,0.7251741110409244,0.016550188284465785,105.0,0.0,51.760000000000005,2.270193334889735,34.24,2.270193334889735,25.7,2.8971250116854357,79.3,2.8971250116854343,0.601860465116279,0.026397596917322536,0.6707671386888591,0.023910878775105202,0.398139534883721,0.02639759691732252,0.24476190476190474,0.02759166677795653,0.6842490842490843,0.025483556235789153,0.7238349986654063,0.022187915149268843,0.7533333333333333,0.030143688813890086,0.6970822100707916,0.023791021967272355,0.8578754578754578,0.08553634271188203,234.2,23.35142156034379,-0.8578754578754578,0.08553634271188203,0.39999999999999997,0.041773114076959765,1.2333333333333334,0.1507184440694504,0.7306720867208673,0.026032545966597244,0.6664065774887468,0.032397818795571694,0.6,0.04177311407695977,0.6309379399919919,0.03300698744862351,123.0,0.0,0.6970822100707916,0.023791021967272355,0.7533333333333333,0.030143688813890086,0.7238349986654063,0.022187915149268843,150.0,0.0,73.8,5.138093031466052,49.2,5.138093031466052,37.0,4.521553322083512,113.0,4.521553322083512,0.6,0.04177311407695977,0.6664065774887468,0.032397818795571694,0.39999999999999997,0.041773114076959765,0.24666666666666667,0.030143688813890082,X_V06_DELTA,non_motor,extra_trees
extra_trees_opt_fold5,binary,"[0, 1]",2,0.6875392670157068,0.014376047716212068,0.7432823150609534,0.010067803528605342,0.8240000000000001,0.010555734573013568,0.6779019599793872,0.01418396560641398,0.6994764397905759,0.031160508370911884,133.60000000000002,5.951657098844171,-0.6994764397905759,0.031160508370911884,0.4790697674418604,0.030123037562365056,0.8800000000000001,0.05277867286506771,0.7375304540420821,0.019679523747383316,0.7109637015173428,0.015916306280081782,0.5209302325581395,0.03012303756236506,0.5993482125116432,0.02410074160852246,86.0,0.0,0.6779019599793872,0.01418396560641398,0.8240000000000001,0.010555734573013568,0.7432823150609534,0.010067803528605342,105.0,0.0,44.800000000000004,2.590581230363393,41.199999999999996,2.590581230363393,18.48,1.1083521301664216,86.52000000000001,1.1083521301664225,0.5209302325581395,0.03012303756236506,0.7109637015173428,0.015916306280081782,0.4790697674418604,0.030123037562365056,0.176,0.010555734573013538,0.6765567765567766,0.022317951838854974,0.7294690231604267,0.01948737301222082,0.7939999999999999,0.028012342958501173,0.6748999436180425,0.01760121385036747,0.7761904761904762,0.0800189091211898,211.9,21.845162190084814,-0.7761904761904762,0.0800189091211898,0.4666666666666666,0.03188171527339349,1.0299999999999998,0.14006171479250595,0.739929539295393,0.028846046375977888,0.6803780172567067,0.03381493151027509,0.5333333333333334,0.03188171527339348,0.5975463632261111,0.028964517914307496,123.0,0.0,0.6748999436180425,0.01760121385036747,0.7939999999999999,0.028012342958501173,0.7294690231604267,0.01948737301222082,150.0,0.0,65.6,3.921450978627398,57.4,3.921450978627398,30.9,4.20185144377518,119.1,4.201851443775179,0.5333333333333334,0.03188171527339348,0.6803780172567067,0.03381493151027509,0.4666666666666666,0.03188171527339349,0.20600000000000002,0.028012342958501194,X_V06_DELTA,non_motor,extra_trees
extra_trees_opt_fold6,binary,"[0, 1]",2,0.6838743455497382,0.009147915237610674,0.7263791781466402,0.008759030824505111,0.7651428571428571,0.020905189760720203,0.6930646844785673,0.0118408337725305,0.832565445026178,0.048448607073771334,159.01999999999998,9.253683951090325,-0.832565445026178,0.048448607073771334,0.4153488372093023,0.029644448750926197,1.1742857142857142,0.104525948803601,0.7451738648947951,0.015075381547188337,0.67316552042571,0.01346369709252359,0.5846511627906976,0.029644448750926186,0.6239555084957991,0.01643269044122396,86.0,0.0,0.6930646844785673,0.0118408337725305,0.7651428571428571,0.020905189760720203,0.7263791781466402,0.008759030824505111,105.0,0.0,50.279999999999994,2.549422592579653,35.720000000000006,2.549422592579653,24.660000000000004,2.1950449248756216,80.34,2.1950449248756208,0.5846511627906976,0.029644448750926186,0.67316552042571,0.01346369709252359,0.4153488372093023,0.029644448750926197,0.23485714285714282,0.02090518976072021,0.6853479853479854,0.02332399984816912,0.7244223135991656,0.021086681393434795,0.7533333333333333,0.035136418446315335,0.6985400743566762,0.02242147185227406,0.8567765567765567,0.09238469954898855,233.9,25.221022976873876,-0.8567765567765567,0.09238469954898855,0.3975609756097561,0.044932543534363545,1.2333333333333332,0.1756820922315766,0.7490460704607046,0.022347053561515177,0.6677916081433029,0.03259773985238089,0.602439024390244,0.04493254353436356,0.6325649243037093,0.03158949711712603,123.0,0.0,0.6985400743566762,0.02242147185227406,0.7533333333333333,0.035136418446315335,0.7244223135991656,0.021086681393434795,150.0,0.0,74.1,5.526702854726717,48.9,5.526702854726717,37.0,5.270462766947299,113.0,5.270462766947299,0.602439024390244,0.04493254353436356,0.6677916081433029,0.03259773985238089,0.3975609756097561,0.044932543534363545,0.24666666666666667,0.03513641844631533,X_V06_DELTA,non_motor,extra_trees
extra_trees_opt_fold7,binary,"[0, 1]",2,0.6797905759162304,0.010016904716550307,0.729137144849385,0.009422069437585353,0.7853333333333333,0.01715578583610558,0.6815994289456476,0.008748286446667097,0.7922513089005235,0.044354748690981306,151.32000000000002,8.471756999977435,-0.7922513089005235,0.044354748690981306,0.44906976744186056,0.01965540525738356,1.0733333333333333,0.08577892918052792,0.7332668881506091,0.01923123247129421,0.6798874237488243,0.016027886078007484,0.5509302325581394,0.01965540525738355,0.6069725111310846,0.013927300818220871,86.0,0.0,0.6815994289456476,0.008748286446667097,0.7853333333333333,0.01715578583610558,0.729137144849385,0.009422069437585353,105.0,0.0,47.38000000000001,1.690364852134986,38.61999999999999,1.690364852134986,22.54,1.8013575127910855,82.46,1.8013575127910892,0.5509302325581394,0.01965540525738355,0.6798874237488243,0.016027886078007484,0.44906976744186056,0.01965540525738356,0.21466666666666664,0.017155785836105587,0.680952380952381,0.013969662744775159,0.7290234261301705,0.0111039901540587,0.7813333333333333,0.02606733919753808,0.6839512133570912,0.01636180863611934,0.7996336996336997,0.059992053275324,218.3,16.37783054416345,-0.7996336996336997,0.059992053275324,0.4414634146341463,0.04268615293008764,1.0933333333333333,0.1303366959876905,0.7461300813008129,0.02045332219037465,0.6774817187303336,0.020298028619882707,0.5585365853658537,0.042686152930087644,0.611292981765961,0.026906664628332504,123.0,0.0,0.6839512133570912,0.01636180863611934,0.7813333333333333,0.02606733919753808,0.7290234261301705,0.0111039901540587,150.0,0.0,68.7,5.250396810400779,54.3,5.250396810400779,32.8,3.9101008796307144,117.2,3.9101008796307144,0.5585365853658537,0.042686152930087644,0.6774817187303336,0.020298028619882707,0.4414634146341463,0.04268615293008764,0.21866666666666665,0.0260673391975381,X_V06_DELTA,non_motor,extra_trees
extra_trees_opt_fold8,binary,"[0, 1]",2,0.6853403141361257,0.013858695773886149,0.7273344450271526,0.012962102247536614,0.7647619047619048,0.021647907455533147,0.6948029845049617,0.013105899062139824,0.8319371727748692,0.05702561785149155,158.9,10.891893009634886,-0.8319371727748692,0.05702561785149155,0.41162790697674423,0.025826870153422773,1.1761904761904762,0.10823953727766551,0.7405204872646733,0.018114402588502717,0.6737903072499608,0.019716965124426274,0.5883720930232559,0.025826870153422755,0.6266051581348966,0.018032301199516626,86.0,0.0,0.6948029845049617,0.013105899062139824,0.7647619047619048,0.021647907455533147,0.7273344450271526,0.012962102247536614,105.0,0.0,50.6,2.221110833194357,35.4,2.221110833194357,24.7,2.2730302828309763,80.3,2.273030282830975,0.5883720930232559,0.025826870153422755,0.6737903072499608,0.019716965124426274,0.41162790697674423,0.025826870153422773,0.23523809523809525,0.021647907455533112,0.6835164835164835,0.01845287959688649,0.7245002918160732,0.017266753522120436,0.758,0.032210725918512456,0.6946147312041501,0.018423079846295643,0.8483516483516483,0.08169219056691605,231.6,22.301968024768076,-0.8483516483516483,0.08169219056691605,0.40731707317073174,0.03991199254840187,1.21,0.16105362959256236,0.7489756097560976,0.021681905986588642,0.6684850541334535,0.02763201295624383,0.5926829268292683,0.03991199254840189,0.6274676973205265,0.02579489726280261,123.0,0.0,0.6946147312041501,0.018423079846295643,0.758,0.032210725918512456,0.7245002918160732,0.017266753522120436,150.0,0.0,72.9,4.90917508345343,50.1,4.909175083453431,36.3,4.831608887776871,113.7,4.831608887776871,0.5926829268292683,0.03991199254840189,0.6684850541334535,0.02763201295624383,0.40731707317073174,0.03991199254840187,0.242,0.03221072591851247,X_V06_DELTA,non_motor,extra_trees
extra_trees_opt_fold9,binary,"[0, 1]",2,0.685130890052356,0.014066360931688632,0.7254147668456928,0.013507276220674824,0.7582857142857142,0.024646863411787432,0.6967463629113205,0.013815690667711617,0.8463874345549739,0.06300160017000225,161.66000000000003,12.033305632470432,-0.8463874345549739,0.06300160017000225,0.4041860465116279,0.029207426000071746,1.2085714285714286,0.12323431705893707,0.7448660022148393,0.016162869166586574,0.6708212822074573,0.020835106749839773,0.5958139534883721,0.029207426000071743,0.6295588121357986,0.01890781526666616,86.0,0.0,0.6967463629113205,0.013815690667711617,0.7582857142857142,0.024646863411787432,0.7254147668456928,0.013507276220674824,105.0,0.0,51.24000000000001,2.51183863600617,34.76,2.5118386360061695,25.38,2.5879206582376777,79.61999999999999,2.587920658237677,0.5958139534883721,0.029207426000071743,0.6708212822074573,0.020835106749839773,0.4041860465116279,0.029207426000071746,0.24171428571428571,0.024646863411787408,0.680952380952381,0.01926320500440575,0.7206785652107872,0.01566338915752286,0.7493333333333333,0.03017643590536527,0.6951695035954308,0.02255446123209217,0.8699633699633701,0.0724672196616553,237.5,19.783550967631896,-0.8699633699633701,0.0724672196616553,0.4024390243902439,0.050880713700592384,1.2533333333333332,0.15088217952682623,0.7489376693766937,0.021295693452820647,0.6619654598801163,0.023362550627157124,0.5975609756097562,0.05088071370059237,0.6270521176680802,0.03214538605744235,123.0,0.0,0.6951695035954308,0.02255446123209217,0.7493333333333333,0.03017643590536527,0.7206785652107872,0.01566338915752286,150.0,0.0,73.5,6.258327785172862,49.5,6.258327785172862,37.6,4.526465385804788,112.4,4.526465385804788,0.5975609756097562,0.05088071370059237,0.6619654598801163,0.023362550627157124,0.4024390243902439,0.050880713700592384,0.2506666666666667,0.030176435905365253,X_V06_DELTA,non_motor,extra_trees
extra_trees_opt_fold10,binary,"[0, 1]",2,0.6891099476439791,0.014663425102773077,0.7329675308674652,0.014866230628509634,0.7775238095238096,0.02643588725665567,0.6945006332810622,0.011790720114696783,0.8001047120418848,0.06958857302633142,152.82,13.291417448029303,-0.8001047120418848,0.06958857302633142,0.4188372093023256,0.023727769191971577,1.1123809523809522,0.13217943628327855,0.7369213732004429,0.01828439637537917,0.6835906703712802,0.024337030134653742,0.5811627906976743,0.023727769191971546,0.6266087177170065,0.01699410718139988,86.0,0.0,0.6945006332810622,0.011790720114696783,0.7775238095238096,0.02643588725665567,0.7329675308674652,0.014866230628509634,105.0,0.0,49.980000000000004,2.0405881505095538,36.019999999999996,2.0405881505095538,23.36,2.7757681619488492,81.64,2.7757681619488475,0.5811627906976743,0.023727769191971546,0.6835906703712802,0.024337030134653742,0.4188372093023256,0.023727769191971577,0.22247619047619044,0.026435887256655688,0.6904761904761905,0.022728340010972268,0.7363244392919369,0.019619073565782005,0.7866666666666667,0.02413951220266714,0.6922059949635988,0.019420902545327173,0.7783882783882783,0.07295929301063403,212.5,19.91788699190309,-0.7783882783882783,0.07295929301063403,0.426829268292683,0.030958427259609386,1.0666666666666667,0.1206975610133357,0.7395392953929539,0.025577542116973873,0.6880390870670829,0.030211039145498858,0.5731707317073171,0.030958427259609372,0.6251438826539376,0.028262684270078234,123.0,0.0,0.6922059949635988,0.019420902545327173,0.7866666666666667,0.02413951220266714,0.7363244392919369,0.019619073565782005,150.0,0.0,70.5,3.8078865529319543,52.5,3.8078865529319543,32.0,3.6209268304000717,118.0,3.6209268304000717,0.5731707317073171,0.030958427259609372,0.6880390870670829,0.030211039145498858,0.426829268292683,0.030958427259609386,0.21333333333333332,0.024139512202667142,X_V06_DELTA,non_motor,extra_trees
xgboost_opt_fold1,binary,"[0, 1]",2,0.6633507853403141,0.015650471009735,0.752795521259463,0.010454542134866716,0.9318095238095239,0.01306764770254009,0.6318167833380819,0.010879939446119837,0.4865968586387434,0.04038637257937351,92.94,7.713797162660335,-0.4865968586387434,0.04038637257937351,0.6644186046511629,0.02777855896984581,0.34095238095238095,0.06533823851270062,0.7505404208194906,0.015558512423289702,0.8021515474912663,0.038048022564545,0.33558139534883724,0.027778558969845785,0.47083665537709163,0.03169875488064412,86.0,0.0,0.6318167833380819,0.010879939446119837,0.9318095238095239,0.01306764770254009,0.752795521259463,0.010454542134866716,105.0,0.0,28.860000000000003,2.388956071406738,57.14,2.388956071406738,7.159999999999999,1.372103008766713,97.84,1.3721030087667143,0.33558139534883724,0.027778558969845785,0.8021515474912663,0.038048022564545,0.6644186046511629,0.02777855896984581,0.06819047619047619,0.013067647702540125,0.6582417582417583,0.020507732376685472,0.7463599114537347,0.012363514388020401,0.9146666666666666,0.018270937592083956,0.6306531791136976,0.01671738915169843,0.5293040293040293,0.04647028628567782,144.5,12.686388155990043,-0.5293040293040293,0.04647028628567782,0.6544715447154471,0.04911807306339256,0.42666666666666664,0.09135468796041986,0.751880758807588,0.0194159828083138,0.7688202721962811,0.03604511232753931,0.3455284552845529,0.04911807306339257,0.4751116764359181,0.047986498681029596,123.0,0.0,0.6306531791136976,0.01671738915169843,0.9146666666666666,0.018270937592083956,0.7463599114537347,0.012363514388020401,150.0,0.0,42.5,6.041522986797286,80.5,6.041522986797286,12.8,2.7406406388125957,137.2,2.7406406388125952,0.3455284552845529,0.04911807306339257,0.7688202721962811,0.03604511232753931,0.6544715447154471,0.04911807306339256,0.08533333333333334,0.01827093759208397,X_STATS,non_motor,xgboost
xgboost_opt_fold2,binary,"[0, 1]",2,0.686282722513089,0.01440144860953872,0.7365899150415803,0.015169594982080332,0.8001904761904761,0.030863282425335335,0.6842118034146547,0.01097082386394419,0.7530890052356021,0.07882559799109355,143.84,15.05568921629886,-0.7530890052356021,0.07882559799109355,0.45279069767441865,0.02676496215814555,0.9990476190476189,0.15431641212667657,0.7488582502768549,0.015172471346974033,0.6961759581464797,0.0298492483835713,0.5472093023255813,0.026764962158145528,0.6098134997538076,0.017246868071327276,86.0,0.0,0.6842118034146547,0.01097082386394419,0.8001904761904761,0.030863282425335335,0.7365899150415803,0.015169594982080332,105.0,0.0,47.059999999999995,2.3017867456005177,38.940000000000005,2.3017867456005177,20.979999999999997,3.240644654660208,84.01999999999998,3.2406446546602083,0.5472093023255813,0.026764962158145528,0.6961759581464797,0.0298492483835713,0.45279069767441865,0.02676496215814555,0.19980952380952383,0.030863282425335325,0.689010989010989,0.019494002434899863,0.7385508843707183,0.020368338052520092,0.8006666666666667,0.03684468569817814,0.6858459690494174,0.012767436297293214,0.7490842490842491,0.09814070278781101,204.5,26.792411861072406,-0.7490842490842491,0.09814070278781101,0.44715447154471544,0.023934311290861376,0.9966666666666665,0.18422342849089055,0.7475609756097561,0.021449586303913713,0.6965299116795434,0.03672378216264092,0.5528455284552845,0.02393431129086138,0.6157116517017819,0.019319954388797956,123.0,0.0,0.6858459690494174,0.012767436297293214,0.8006666666666667,0.03684468569817814,0.7385508843707183,0.020368338052520092,150.0,0.0,68.0,2.943920288775949,55.0,2.943920288775949,29.9,5.526702854726717,120.1,5.526702854726717,0.5528455284552845,0.02393431129086138,0.6965299116795434,0.03672378216264092,0.44715447154471544,0.023934311290861376,0.1993333333333333,0.03684468569817811,X_STATS,non_motor,xgboost
xgboost_opt_fold3,binary,"[0, 1]",2,0.6886910994764398,0.016586202336478402,0.7415540487846219,0.016064829814974212,0.813904761904762,0.02785051700697961,0.6821968445817095,0.011745750626876007,0.720523560209424,0.0752332520482473,137.62,14.369551141215231,-0.720523560209424,0.0752332520482473,0.4641860465116279,0.02231158045047875,0.9304761904761906,0.13925258503489796,0.7488859357696567,0.014344310440792506,0.7056910512072434,0.03129372371263097,0.5358139534883721,0.02231158045047876,0.6069423432679291,0.019033658280472054,86.0,0.0,0.6821968445817095,0.011745750626876007,0.813904761904762,0.02785051700697961,0.7415540487846219,0.016064829814974212,105.0,0.0,46.08,1.9187959187411718,39.92,1.9187959187411718,19.54,2.9243042857328576,85.46000000000001,2.9243042857328576,0.5358139534883721,0.02231158045047876,0.7056910512072434,0.03129372371263097,0.4641860465116279,0.02231158045047875,0.18609523809523812,0.027850517006979592,0.684981684981685,0.020504097220691898,0.742336341048476,0.019311559664097457,0.8266666666666665,0.031111111111111114,0.6738143972444057,0.013288618805506936,0.6959706959706959,0.08731652834569534,190.0,23.83741223837483,-0.6959706959706959,0.08731652834569534,0.4878048780487806,0.019914550754334782,0.8666666666666666,0.15555555555555556,0.7499349593495935,0.016091122740099613,0.7093110883667556,0.03841832223084599,0.5121951219512194,0.019914550754334785,0.5944579913587321,0.022137075056119455,123.0,0.0,0.6738143972444057,0.013288618805506936,0.8266666666666665,0.031111111111111114,0.742336341048476,0.019311559664097457,150.0,0.0,63.0,2.449489742783178,60.0,2.449489742783178,26.0,4.666666666666667,124.0,4.666666666666667,0.5121951219512194,0.019914550754334785,0.7093110883667556,0.03841832223084599,0.4878048780487806,0.019914550754334782,0.17333333333333334,0.03111111111111111,X_STATS,non_motor,xgboost
xgboost_opt_fold4,binary,"[0, 1]",2,0.6890052356020941,0.018919134705574353,0.7367465463113048,0.01883868714150838,0.7939047619047619,0.030985167820144672,0.6886941879139588,0.012571795768074615,0.7641884816753928,0.08529415554872545,145.95999999999998,16.29118370980656,-0.7641884816753928,0.08529415554872545,0.4390697674418604,0.019787951056914072,1.0304761904761903,0.15492583910072338,0.7514928017718716,0.019115896867217774,0.6942316118614331,0.03333012946108693,0.5609302325581395,0.019787951056914083,0.6183111160786098,0.019581820450410178,86.0,0.0,0.6886941879139588,0.012571795768074615,0.7939047619047619,0.030985167820144672,0.7367465463113048,0.01883868714150838,105.0,0.0,48.239999999999995,1.7017637908946135,37.760000000000005,1.7017637908946135,21.64,3.2534426211151914,83.36,3.253442621115192,0.5609302325581395,0.019787951056914083,0.6942316118614331,0.03333012946108693,0.4390697674418604,0.019787951056914072,0.2060952380952381,0.030985167820144682,0.6897435897435897,0.030746449694027973,0.735260728673925,0.027539594188824467,0.7846666666666666,0.035283682795379204,0.6919473936568629,0.024358920568743638,0.7835164835164834,0.10595941176546167,213.9,28.926919411971035,-0.7835164835164834,0.10595941176546167,0.4260162601626017,0.03537597587442975,1.0766666666666667,0.17641841397689598,0.7570677506775068,0.019579285942063637,0.686857065959326,0.04303661180632824,0.5739837398373984,0.035375975874429755,0.6250627148783912,0.035905939874983396,123.0,0.0,0.6919473936568629,0.024358920568743638,0.7846666666666666,0.035283682795379204,0.735260728673925,0.027539594188824467,150.0,0.0,70.6,4.351245032554858,52.4,4.351245032554859,32.3,5.2925524193068805,117.7,5.2925524193068805,0.5739837398373984,0.035375975874429755,0.686857065959326,0.04303661180632824,0.4260162601626017,0.03537597587442975,0.21533333333333332,0.03528368279537921,X_STATS,non_motor,xgboost
xgboost_opt_fold5,binary,"[0, 1]",2,0.6774869109947644,0.020596325992226057,0.753207472042444,0.014431359686144707,0.8954285714285714,0.017628626025029872,0.6507209052984687,0.015962374222626155,0.5524607329842931,0.053173833847356466,105.51999999999998,10.156202264845087,-0.5524607329842931,0.053173833847356466,0.5886046511627907,0.03801533315590737,0.5228571428571428,0.08814313012514935,0.7541151716500554,0.017566517648218937,0.7677253794239123,0.035680930571045655,0.41139534883720935,0.03801533315590735,0.5322589850137611,0.038291112072713365,86.0,0.0,0.6507209052984687,0.015962374222626155,0.8954285714285714,0.017628626025029872,0.753207472042444,0.014431359686144707,105.0,0.0,35.38,3.2693186514080326,50.62,3.269318651408033,10.98,1.851005732628136,94.02,1.8510057326281388,0.41139534883720935,0.03801533315590735,0.7677253794239123,0.035680930571045655,0.5886046511627907,0.03801533315590737,0.10457142857142858,0.017628626025029872,0.6703296703296704,0.0202847957580417,0.7469046341568885,0.01645238542103118,0.8860000000000001,0.037244603553094266,0.6462155618816761,0.016502873429231162,0.5802197802197802,0.09112956334574596,158.4,24.878370793388648,-0.5802197802197802,0.09112956334574596,0.5926829268292683,0.05119728228111474,0.5700000000000001,0.18622301776547126,0.7552737127371275,0.020343090392810004,0.7497909287929145,0.04923614231510681,0.40731707317073174,0.051197282281114705,0.5253175834891688,0.04161956224077607,123.0,0.0,0.6462155618816761,0.016502873429231162,0.8860000000000001,0.037244603553094266,0.7469046341568885,0.01645238542103118,150.0,0.0,50.1,6.29726572057711,72.9,6.297265720577111,17.1,5.586690532964138,132.9,5.586690532964138,0.40731707317073174,0.051197282281114705,0.7497909287929145,0.04923614231510681,0.5926829268292683,0.05119728228111474,0.11400000000000002,0.037244603553094245,X_STATS,non_motor,xgboost
xgboost_opt_fold6,binary,"[0, 1]",2,0.6766492146596859,0.01962586626547223,0.7176339508453689,0.018586123389387702,0.750095238095238,0.029231183368600505,0.6896774612897527,0.01765360712474785,0.8728795811518324,0.07931003080216537,166.72000000000003,15.14821588321359,-0.8728795811518324,0.07931003080216537,0.4130232558139535,0.031415918230638135,1.2495238095238095,0.14615591684300258,0.7448327796234773,0.011259678629837545,0.6611547641630258,0.027974232553738647,0.5869767441860466,0.03141591823063813,0.6200240284343692,0.02370904827619495,86.0,0.0,0.6896774612897527,0.01765360712474785,0.750095238095238,0.029231183368600505,0.7176339508453689,0.018586123389387702,105.0,0.0,50.480000000000004,2.7017689678348806,35.519999999999996,2.7017689678348806,26.240000000000002,3.069274253703055,78.76,3.0692742537030555,0.5869767441860466,0.03141591823063813,0.6611547641630258,0.027974232553738647,0.4130232558139535,0.031415918230638135,0.2499047619047619,0.029231183368600522,0.6842490842490843,0.026683835662315473,0.725048320813457,0.02561628832348898,0.7586666666666667,0.03846434937496676,0.6949558781859535,0.022306058390069623,0.8461538461538461,0.10619201418881029,231.0,28.9904198735452,-0.8461538461538461,0.10619201418881029,0.40650406504065034,0.038706929151993766,1.2066666666666666,0.19232174687483383,0.7506937669376694,0.01865281114916087,0.6695544849936382,0.036622484129705264,0.5934959349593496,0.03870692915199376,0.6285792477208828,0.03152491720068684,123.0,0.0,0.6949558781859535,0.022306058390069623,0.7586666666666667,0.03846434937496676,0.725048320813457,0.02561628832348898,150.0,0.0,73.0,4.760952285695233,50.0,4.760952285695233,36.2,5.769652406245015,113.8,5.769652406245015,0.5934959349593496,0.03870692915199376,0.6695544849936382,0.036622484129705264,0.40650406504065034,0.038706929151993766,0.24133333333333332,0.03846434937496676,X_STATS,non_motor,xgboost
