model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,f1_cv_mean,f1_cv_std,recall_cv_mean,recall_cv_std,precision_cv_mean,precision_cv_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,auc_cv_mean,auc_cv_std,precision_class_0_cv_mean,precision_class_0_cv_std,recall_class_0_cv_mean,recall_class_0_cv_std,f1_class_0_cv_mean,f1_class_0_cv_std,support_class_0_cv_mean,support_class_0_cv_std,precision_class_1_cv_mean,precision_class_1_cv_std,recall_class_1_cv_mean,recall_class_1_cv_std,f1_class_1_cv_mean,f1_class_1_cv_std,support_class_1_cv_mean,support_class_1_cv_std,tn_cv_mean,tn_cv_std,fp_cv_mean,fp_cv_std,fn_cv_mean,fn_cv_std,tp_cv_mean,tp_cv_std,specificity_cv_mean,specificity_cv_std,npv_cv_mean,npv_cv_std,fpr_cv_mean,fpr_cv_std,fnr_cv_mean,fnr_cv_std,accuracy_test_mean,accuracy_test_std,f1_test_mean,f1_test_std,recall_test_mean,recall_test_std,precision_test_mean,precision_test_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_test_mean,auc_test_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_test_mean,support_class_1_test_std,tn_test_mean,tn_test_std,fp_test_mean,fp_test_std,fn_test_mean,fn_test_std,tp_test_mean,tp_test_std,specificity_test_mean,specificity_test_std,npv_test_mean,npv_test_std,fpr_test_mean,fpr_test_std,fnr_test_mean,fnr_test_std,model_type
xgboost_opt_fold7,binary,"[0, 1]",2,0.9179057591623035,0.00951030303158192,0.9237338570442132,0.009110475178567962,0.9055238095238096,0.014622485506524235,0.9433824589832025,0.009429021240131733,0.2898429319371728,0.04044289404005158,55.35999999999999,7.724592761649856,-0.2898429319371728,0.04044289404005158,0.06697674418604652,0.011591674817065885,0.4723809523809524,0.07311242753262116,0.9688372093023256,0.005020042118614775,0.8908203107960307,0.015140885642489828,0.9330232558139537,0.011591674817065897,0.9110346281813919,0.010010844540348464,86.0,0.0,0.9433824589832025,0.009429021240131733,0.9055238095238096,0.014622485506524235,0.9237338570442132,0.009110475178567962,105.0,0.0,80.23999999999998,0.9968840342676674,5.760000000000001,0.9968840342676664,9.92,1.5353609781850432,95.08,1.535360978185045,0.9330232558139537,0.011591674817065897,0.8908203107960307,0.015140885642489828,0.06697674418604652,0.011591674817065885,0.09447619047619048,0.014622485506524218,0.9333333333333333,0.010893630292158937,0.9384053327075066,0.01028272257455878,0.9246666666666666,0.01860572061238619,0.9529742940504702,0.01649799212820703,0.23223443223443221,0.04817000698668027,63.4,13.150411907363713,-0.23223443223443221,0.04817000698668027,0.056097560975609764,0.021148631994717258,0.3766666666666666,0.09302860306193102,0.979869918699187,0.005213980708724914,0.911782680115183,0.018742357777612784,0.9439024390243903,0.021148631994717264,0.9273074462368551,0.011771798044518758,123.0,0.0,0.9529742940504702,0.01649799212820703,0.9246666666666666,0.01860572061238619,0.9384053327075066,0.01028272257455878,150.0,0.0,116.1,2.6012817353502227,6.9,2.601281735350223,11.3,2.79085809185793,138.7,2.79085809185793,0.9439024390243903,0.021148631994717264,0.911782680115183,0.018742357777612784,0.056097560975609764,0.021148631994717258,0.07533333333333334,0.018605720612386203,xgboost
xgboost_opt_fold3,binary,"[0, 1]",2,0.9172774869109948,0.007067524164508387,0.9229705635741461,0.006900263798666502,0.9028571428571428,0.0126984126984127,0.9447199374364565,0.008331885010977202,0.2963350785340314,0.03370000171672267,56.6,6.436700327894029,-0.2963350785340314,0.03370000171672267,0.06511627906976744,0.010457936095528716,0.48571428571428577,0.0634920634920635,0.9688239202657807,0.0038547143503829292,0.8882940198010438,0.012561655035496574,0.9348837209302324,0.010457936095528685,0.9105935992265989,0.007323659635588213,86.0,0.0,0.9447199374364565,0.008331885010977202,0.9028571428571428,0.0126984126984127,0.9229705635741461,0.006900263798666502,105.0,0.0,80.39999999999999,0.8993825042154688,5.6000000000000005,0.8993825042154694,10.200000000000001,1.3333333333333335,94.80000000000001,1.3333333333333353,0.9348837209302324,0.010457936095528685,0.8882940198010438,0.012561655035496574,0.06511627906976744,0.010457936095528716,0.09714285714285716,0.012698412698412698,0.9362637362637363,0.007950583929718999,0.940930754074891,0.007783698168261334,0.9246666666666666,0.017511900715418246,0.9581139418852306,0.011904443709847536,0.2293040293040293,0.04453559063530743,62.6,12.158216243438929,-0.2293040293040293,0.04453559063530743,0.049593495934959354,0.015064435891259944,0.3766666666666666,0.08755950357709132,0.9802601626016261,0.005134978152505502,0.9123053660156255,0.017714695854275146,0.9504065040650407,0.015064435891259954,0.93076558177289,0.00819448022575557,123.0,0.0,0.9581139418852306,0.011904443709847536,0.9246666666666666,0.017511900715418246,0.940930754074891,0.007783698168261334,150.0,0.0,116.9,1.8529256146249726,6.1,1.8529256146249728,11.3,2.6267851073127395,138.7,2.6267851073127395,0.9504065040650407,0.015064435891259954,0.9123053660156255,0.017714695854275146,0.049593495934959354,0.015064435891259944,0.07533333333333334,0.017511900715418263,xgboost
adaboost_opt_fold1,binary,"[0, 1]",2,0.9183246073298428,0.0071702054395023605,0.9239568398488724,0.007080273181626343,0.9040000000000001,0.015660803650357675,0.945702161647717,0.009934503018333466,0.29277486910994766,0.04007187545973542,55.92,7.6537282128094635,-0.29277486910994766,0.04007187545973542,0.06418604651162792,0.01284110340517746,0.48,0.07830401825178843,0.9687596899224807,0.003777511644286755,0.8897230571523167,0.015454325752418077,0.935813953488372,0.012841103405177422,0.9116878700168762,0.007395010191715045,86.0,0.0,0.945702161647717,0.009934503018333466,0.9040000000000001,0.015660803650357675,0.9239568398488724,0.007080273181626343,105.0,0.0,80.48,1.104334892845261,5.52,1.1043348928452617,10.08,1.6443843832875569,94.91999999999999,1.644384383287556,0.935813953488372,0.012841103405177422,0.8897230571523167,0.015454325752418077,0.06418604651162792,0.01284110340517746,0.096,0.015660803650357685,0.9315018315018315,0.012694890090910894,0.9366562456363432,0.012007682298006755,0.9226666666666665,0.023349200953891005,0.951716259268095,0.018925567637317123,0.23846153846153845,0.06032413343678061,65.1,16.468488428241102,-0.23846153846153845,0.06032413343678061,0.05772357723577236,0.023764944464383472,0.38666666666666666,0.11674600476945507,0.9792032520325205,0.0037204152907337664,0.9097367355777504,0.022892467590582954,0.9422764227642277,0.02376494446438348,0.9253675705759303,0.013734645792105085,123.0,0.0,0.951716259268095,0.018925567637317123,0.9226666666666665,0.023349200953891005,0.9366562456363432,0.012007682298006755,150.0,0.0,115.9,2.923088169119167,7.1,2.923088169119167,11.6,3.5023801430836525,138.4,3.502380143083653,0.9422764227642277,0.02376494446438348,0.9097367355777504,0.022892467590582954,0.05772357723577236,0.023764944464383472,0.07733333333333334,0.02334920095389102,adaboost
adaboost_opt_fold5,binary,"[0, 1]",2,0.9187434554973821,0.006363644076832585,0.924299826821821,0.006396211924325002,0.9036190476190475,0.014372224829887871,0.9467856068247388,0.008684105497480037,0.29319371727748694,0.036737200127147436,56.0,7.016805224285162,-0.29319371727748694,0.036737200127147436,0.06279069767441861,0.011180003954927098,0.4819047619047619,0.07186112414943956,0.9687596899224806,0.003717445941994353,0.8894059466589344,0.0140908487150521,0.9372093023255814,0.011180003954927067,0.9122093135073323,0.006398589990975349,86.0,0.0,0.9467856068247388,0.008684105497480037,0.9036190476190475,0.014372224829887871,0.924299826821821,0.006396211924325002,105.0,0.0,80.60000000000001,0.961480340123731,5.4,0.9614803401237305,10.120000000000001,1.5090836071382305,94.88,1.5090836071382316,0.9372093023255814,0.011180003954927067,0.8894059466589344,0.0140908487150521,0.06279069767441861,0.011180003954927098,0.09638095238095239,0.014372224829887913,0.9340659340659341,0.01183804604985673,0.9388213858447809,0.011412340389680729,0.9219999999999999,0.022889967612121035,0.9568212918562049,0.01609010688463173,0.23736263736263735,0.059511754829566096,64.8,16.246709068471546,-0.23736263736263735,0.059511754829566096,0.051219512195121955,0.01993298162431793,0.39,0.11444983806060524,0.9790569105691056,0.0036948094230617574,0.9095523660117099,0.022525267552962625,0.9487804878048781,0.019932981624317937,0.9284547234775943,0.012483281000833773,123.0,0.0,0.9568212918562049,0.01609010688463173,0.9219999999999999,0.022889967612121035,0.9388213858447809,0.011412340389680729,150.0,0.0,116.7,2.4517567397911058,6.3,2.4517567397911058,11.7,3.4334951418181574,138.3,3.433495141818157,0.9487804878048781,0.019932981624317937,0.9095523660117099,0.022525267552962625,0.051219512195121955,0.01993298162431793,0.078,0.02288996761212105,adaboost
svm_opt_fold3,binary,"[0, 1]",2,0.9197905759162305,0.007900961293917387,0.9240264772505311,0.0076177790276441,0.8883809523809523,0.010401852655884392,0.9632045912801163,0.008553652046747419,0.3256544502617801,0.02975247304869261,62.2,5.68272235230029,-0.3256544502617801,0.02975247304869261,0.04186046511627907,0.009987673431569864,0.5580952380952381,0.052009263279421965,0.9686821705426357,0.003709266466654141,0.8760676019775836,0.010258550857644296,0.9581395348837208,0.009987673431569859,0.9150013907863481,0.008262652986419186,86.0,0.0,0.9632045912801163,0.008553652046747419,0.8883809523809523,0.010401852655884392,0.9240264772505311,0.0076177790276441,105.0,0.0,82.39999999999999,0.8589399151150077,3.6,0.8589399151150084,11.72,1.092194528867861,93.28,1.092194528867861,0.9581395348837208,0.009987673431569859,0.8760676019775836,0.010258550857644296,0.04186046511627907,0.009987673431569864,0.11161904761904765,0.010401852655884388,0.9311355311355312,0.013464272285314,0.9351185590347821,0.013312821668762678,0.9046666666666667,0.023944379994757285,0.9682192104327312,0.01552858110559738,0.2783882783882784,0.06386665118740914,76.0,17.435595774162696,-0.2783882783882784,0.06386665118740914,0.03658536585365854,0.01887315484713295,0.4766666666666667,0.11972189997378646,0.9753794037940379,0.007402836957806429,0.8929600950114709,0.023067784628950185,0.9634146341463413,0.01887315484713296,0.9265820199520034,0.013709553478529465,123.0,0.0,0.9682192104327312,0.01552858110559738,0.9046666666666667,0.023944379994757285,0.9351185590347821,0.013312821668762678,150.0,0.0,118.5,2.3213980461973533,4.5,2.3213980461973533,14.3,3.591656999213594,135.7,3.591656999213594,0.9634146341463413,0.01887315484713296,0.8929600950114709,0.023067784628950185,0.03658536585365854,0.01887315484713295,0.09533333333333334,0.023944379994757296,svm
adaboost_opt_fold4,binary,"[0, 1]",2,0.9175916230366491,0.006046560065100229,0.9234170288671935,0.005863009140403463,0.9051428571428571,0.012974770564515344,0.9433229405786347,0.010168686690883586,0.2909947643979057,0.03249055658619416,55.58,6.205696307963088,-0.2909947643979057,0.03249055658619416,0.0672093023255814,0.013357198760535155,0.4742857142857143,0.06487385282257675,0.9686522702104096,0.003355272785447232,0.8906188035994482,0.01265224406747448,0.9327906976744187,0.013357198760535146,0.91070173605615,0.006452095818343213,86.0,0.0,0.9433229405786347,0.010168686690883586,0.9051428571428571,0.012974770564515344,0.9234170288671935,0.005863009140403463,105.0,0.0,80.22,1.1487190934060223,5.779999999999999,1.1487190934060232,9.96,1.3623509092741122,95.03999999999999,1.362350909274111,0.9327906976744187,0.013357198760535146,0.8906188035994482,0.01265224406747448,0.0672093023255814,0.013357198760535155,0.09485714285714285,0.01297477056451535,0.9322344322344323,0.010396450772848839,0.9371865308077153,0.010159715664071065,0.9213333333333333,0.02239929452151848,0.954148469347792,0.01522337696780309,0.24065934065934064,0.05729736060301366,65.7,15.642179444622727,-0.24065934065934064,0.05729736060301366,0.05447154471544715,0.01879516627035198,0.3933333333333333,0.11199647260759246,0.9788888888888889,0.0033767126167257916,0.9085668095975844,0.021891844094620673,0.9455284552845529,0.018795166270351982,0.9263806127657673,0.010806330236926094,123.0,0.0,0.954148469347792,0.01522337696780309,0.9213333333333333,0.02239929452151848,0.9371865308077153,0.010159715664071065,150.0,0.0,116.3,2.3118054512532935,6.7,2.3118054512532935,11.8,3.359894178227774,138.2,3.3598941782277736,0.9455284552845529,0.018795166270351982,0.9085668095975844,0.021891844094620673,0.05447154471544715,0.01879516627035198,0.07866666666666666,0.022399294521518492,adaboost
adaboost_opt_fold6,binary,"[0, 1]",2,0.9190575916230367,0.005841601513249711,0.9244414052777389,0.005911305551539437,0.9020952380952381,0.014483985648364525,0.9487354146513006,0.008702781428186179,0.2962303664921466,0.036522510138557354,56.58,6.9757994364644516,-0.2962303664921466,0.036522510138557354,0.060232558139534896,0.011363928628152907,0.48952380952380947,0.07241992824182283,0.9686301218161683,0.0036179479015118463,0.8881050559969831,0.014082457209042899,0.9397674418604651,0.011363928628152897,0.9127549932792451,0.005863361649354515,86.0,0.0,0.9487354146513006,0.008702781428186179,0.9020952380952381,0.014483985648364525,0.9244414052777389,0.005911305551539437,105.0,0.0,80.82,0.9772978620211541,5.180000000000001,0.9772978620211504,10.28,1.5208184930782795,94.72,1.5208184930782804,0.9397674418604651,0.011363928628152897,0.8881050559969831,0.014082457209042899,0.060232558139534896,0.011363928628152907,0.09790476190476191,0.014483985648364568,0.9333333333333333,0.010755905028349333,0.9381178227635425,0.010367151336473144,0.9206666666666665,0.02164814022748008,0.9568011075727437,0.0166345631342869,0.24102564102564106,0.055331701589516835,65.8,15.105554533938097,-0.24102564102564106,0.055331701589516835,0.051219512195121955,0.02065673604353334,0.3966666666666666,0.10824070113740047,0.9792818428184281,0.003645593664756394,0.9080974986150473,0.020961691159579538,0.9487804878048781,0.02065673604353335,0.9276923072777065,0.011394399741929179,123.0,0.0,0.9568011075727437,0.0166345631342869,0.9206666666666665,0.02164814022748008,0.9381178227635425,0.010367151336473144,150.0,0.0,116.7,2.5407785333546005,6.3,2.5407785333546005,11.9,3.2472210341220142,138.1,3.2472210341220147,0.9487804878048781,0.02065673604353335,0.9080974986150473,0.020961691159579538,0.051219512195121955,0.02065673604353334,0.07933333333333334,0.021648140227480097,adaboost
adaboost_opt_fold7,binary,"[0, 1]",2,0.9189528795811517,0.0062085990071509105,0.9244022494920945,0.0062048619709944505,0.9026666666666665,0.014463096277874168,0.9480350171915829,0.008981463540433141,0.2950785340314136,0.03670003955250005,56.36,7.009707554527505,-0.2950785340314136,0.03670003955250005,0.06116279069767442,0.011656296093849293,0.48666666666666664,0.07231548138937102,0.9686290143964564,0.0036681207702341564,0.8885842183576009,0.014056440000586073,0.9388372093023255,0.011656296093849276,0.9125618598696672,0.006329307775663989,86.0,0.0,0.9480350171915829,0.008981463540433141,0.9026666666666665,0.014463096277874168,0.9244022494920945,0.0062048619709944505,105.0,0.0,80.74,1.0024414640710424,5.26,1.0024414640710395,10.22,1.5186251091767917,94.78,1.5186251091767926,0.9388372093023255,0.011656296093849276,0.8885842183576009,0.014056440000586073,0.06116279069767442,0.011656296093849293,0.09733333333333334,0.014463096277874208,0.932967032967033,0.01065144248476894,0.9378296159547059,0.010332049149394116,0.9213333333333333,0.022177733244221575,0.9554844302338988,0.01582268157433394,0.23992673992673996,0.056779838943035024,65.5,15.500896031448562,-0.23992673992673996,0.056779838943035024,0.05284552845528455,0.0196360118512052,0.3933333333333333,0.11088866622110799,0.9795149051490515,0.0035090275808317157,0.9086910478952245,0.021572993633229506,0.9471544715447153,0.019636011851205205,0.9272244189927227,0.011189713641956539,123.0,0.0,0.9554844302338988,0.01582268157433394,0.9213333333333333,0.022177733244221575,0.9378296159547059,0.010332049149394116,150.0,0.0,116.5,2.41522945769824,6.5,2.41522945769824,11.8,3.32665998663324,138.2,3.3266599866332394,0.9471544715447153,0.019636011851205205,0.9086910478952245,0.021572993633229506,0.05284552845528455,0.0196360118512052,0.07866666666666668,0.022177733244221596,adaboost
logistic_regression_opt_fold2,binary,"[0, 1]",2,0.9110994764397906,0.004562957303975163,0.9147400712535687,0.0049250526860708885,0.8695238095238095,0.012286985701818198,0.9658325956126405,0.007986564227509658,0.37581151832460735,0.03068160112183533,71.78,5.860185814270548,-0.37581151832460735,0.03068160112183533,0.03813953488372094,0.009632387328377718,0.6523809523809523,0.06143492850909087,0.9686179401993356,0.003711682185726662,0.8588423912091798,0.010646467724977604,0.9618604651162792,0.00963238732837769,0.9070466844972733,0.004265946922795903,86.0,0.0,0.9658325956126405,0.007986564227509658,0.8695238095238095,0.012286985701818198,0.9147400712535687,0.0049250526860708885,105.0,0.0,82.72,0.8283853102404843,3.28,0.8283853102404836,13.7,1.2901334986909085,91.3,1.2901334986909108,0.9618604651162792,0.00963238732837769,0.8588423912091798,0.010646467724977604,0.03813953488372094,0.009632387328377718,0.13047619047619047,0.012286985701818177,0.924908424908425,0.015176804511179542,0.9281780823183814,0.015521074228088095,0.8853333333333333,0.02662960387368044,0.9758612586783784,0.010524957058887247,0.32710622710622705,0.07289387515510995,89.3,19.900027917345017,-0.32710622710622705,0.07289387515510995,0.02682926829268293,0.012149870878840051,0.5733333333333333,0.13314801936840215,0.9760271002710026,0.006763666407896891,0.8750202637093715,0.02483751557002278,0.9731707317073169,0.012149870878840067,0.9212833152893222,0.014796007114494887,123.0,0.0,0.9758612586783784,0.010524957058887247,0.8853333333333333,0.02662960387368044,0.9281780823183814,0.015521074228088095,150.0,0.0,119.7,1.4944341180973264,3.3,1.4944341180973262,17.2,3.9944405810520647,132.8,3.9944405810520642,0.9731707317073169,0.012149870878840067,0.8750202637093715,0.02483751557002278,0.02682926829268293,0.012149870878840051,0.11466666666666667,0.026629603873680432,logistic_regression
logistic_regression_opt_fold5,binary,"[0, 1]",2,0.9164397905759163,0.0061810662816554705,0.9205605051581888,0.006337903965703088,0.8828571428571429,0.013946592150151592,0.9625486710154194,0.008492766662716178,0.341151832460733,0.0357755075808899,65.16,6.8331219479499685,-0.341151832460733,0.0357755075808899,0.04255813953488372,0.010345279997180304,0.5857142857142856,0.06973296075075809,0.9685847176079735,0.003907254077551181,0.8710596361567579,0.012948424995563913,0.9574418604651163,0.010345279997180306,0.91177841853694,0.006071461418520229,86.0,0.0,0.9625486710154194,0.008492766662716178,0.8828571428571429,0.013946592150151592,0.9205605051581888,0.006337903965703088,105.0,0.0,82.34,0.889694079757506,3.66,0.889694079757506,12.3,1.46439217576592,92.7,1.4643921757659215,0.9574418604651163,0.010345279997180306,0.8710596361567579,0.012948424995563913,0.04255813953488372,0.010345279997180304,0.11714285714285715,0.01394659215015162,0.932967032967033,0.013380970151694737,0.9363213544935686,0.01313313975131221,0.898,0.021093559955705395,0.9784469119655765,0.015095564270200187,0.2912087912087912,0.05771733601855185,79.5,15.756832733064655,-0.2912087912087912,0.05771733601855185,0.024390243902439025,0.017562982922514524,0.51,0.10546779977852697,0.9751544715447154,0.006855419929066127,0.8873452966629737,0.02024438064299411,0.9756097560975612,0.01756298292251451,0.9292070559352803,0.013720745972855828,123.0,0.0,0.9784469119655765,0.015095564270200187,0.898,0.021093559955705395,0.9363213544935686,0.01313313975131221,150.0,0.0,120.0,2.160246899469287,3.0,2.160246899469287,15.3,3.1640339933558095,134.7,3.1640339933558095,0.9756097560975612,0.01756298292251451,0.8873452966629737,0.02024438064299411,0.024390243902439025,0.017562982922514524,0.10200000000000001,0.021093559955705395,logistic_regression
logistic_regression_opt_fold10,binary,"[0, 1]",2,0.9100523560209425,0.005973585161660463,0.9136122744399602,0.00634188460573626,0.8670476190476192,0.013933578894572918,0.9663748302019586,0.008012769377369005,0.382303664921466,0.03572660702926035,73.02,6.82378194258873,-0.382303664921466,0.03572660702926035,0.037441860465116286,0.009647971204168729,0.6647619047619047,0.0696678944728645,0.9685537098560356,0.003903424354879448,0.8565812323260575,0.012251144578512896,0.9625581395348839,0.009647971204168701,0.9060978973600224,0.005643486404455173,86.0,0.0,0.9663748302019586,0.008012769377369005,0.8670476190476192,0.013933578894572918,0.9136122744399602,0.00634188460573626,105.0,0.0,82.78,0.8297255235585099,3.2199999999999998,0.8297255235585106,13.959999999999999,1.463025783930155,91.04,1.4630257839301555,0.9625581395348839,0.009647971204168701,0.8565812323260575,0.012251144578512896,0.037441860465116286,0.009647971204168729,0.13295238095238096,0.013933578894572909,0.9274725274725275,0.014218243348483154,0.9305496441806467,0.014683681633364544,0.8866666666666667,0.02648083397291775,0.9795198580832851,0.009738888341097344,0.3216117216117216,0.07169263359134105,87.8,19.572088970436106,-0.3216117216117216,0.07169263359134105,0.02276422764227642,0.011369201606180504,0.5666666666666667,0.13240416986458872,0.9762926829268294,0.00664993506092551,0.8767704956133802,0.02435876260692347,0.9772357723577236,0.011369201606180511,0.9240643214307426,0.013712629111612142,123.0,0.0,0.9795198580832851,0.009738888341097344,0.8866666666666667,0.02648083397291775,0.9305496441806467,0.014683681633364544,150.0,0.0,120.2,1.398411797560202,2.8,1.3984117975602022,17.0,3.972125095937662,133.0,3.972125095937662,0.9772357723577236,0.011369201606180511,0.8767704956133802,0.02435876260692347,0.02276422764227642,0.011369201606180504,0.11333333333333336,0.026480833972917745,logistic_regression
extra_trees_opt_fold8,binary,"[0, 1]",2,0.9171727748691099,0.009976077669741946,0.9217860774079718,0.009786481672389633,0.8891428571428571,0.015701935181866272,0.9576482683030157,0.008540724023518038,0.32659685863874344,0.04364104572662108,62.38000000000001,8.33543973378463,-0.32659685863874344,0.04364104572662108,0.0486046511627907,0.010134009826270388,0.5542857142857143,0.07850967590933142,0.9685071982281285,0.004124037219553725,0.8762279615167927,0.015616773157666762,0.9513953488372092,0.010134009826270331,0.9119038059372324,0.010210283105212306,86.0,0.0,0.9576482683030157,0.008540724023518038,0.8891428571428571,0.015701935181866272,0.9217860774079718,0.009786481672389633,105.0,0.0,81.82,0.8715248450592541,4.180000000000001,0.8715248450592534,11.64,1.6487031940959607,93.36,1.6487031940959591,0.9513953488372092,0.010134009826270331,0.8762279615167927,0.015616773157666762,0.0486046511627907,0.010134009826270388,0.11085714285714285,0.01570193518186629,0.9351648351648352,0.013156252744372134,0.9390542424329411,0.012699848819885442,0.9099999999999999,0.02018433569398328,0.9703794843039016,0.015062185982436175,0.26263736263736265,0.055365371043148946,71.7,15.11474629477966,-0.26263736263736265,0.055365371043148946,0.03414634146341464,0.017894389180725393,0.45,0.10092167846991638,0.9789593495934958,0.004625663359296164,0.8983559696687864,0.019700559272855217,0.9658536585365853,0.017894389180725397,0.9307123092076006,0.013766857804834002,123.0,0.0,0.9703794843039016,0.015062185982436175,0.9099999999999999,0.02018433569398328,0.9390542424329411,0.012699848819885442,150.0,0.0,118.8,2.2010098692292237,4.2,2.2010098692292237,13.5,3.0276503540974917,136.5,3.0276503540974917,0.9658536585365853,0.017894389180725397,0.8983559696687864,0.019700559272855217,0.03414634146341464,0.017894389180725393,0.09,0.02018433569398328,extra_trees
adaboost_opt_fold10,binary,"[0, 1]",2,0.9189528795811517,0.005865536205961604,0.9244632032796426,0.0059685340917311515,0.9034285714285714,0.014700846587887503,0.9473657441746285,0.00894855144717857,0.29340314136125656,0.03697453881145183,56.04,7.0621369129873,-0.29340314136125656,0.03697453881145183,0.062093023255813964,0.011707736308859875,0.4828571428571428,0.0735042329394377,0.9684518272425248,0.003775367608197262,0.8893047051397472,0.014214976957987117,0.9379069767441861,0.011707736308859849,0.9124744988219398,0.005860767196683044,86.0,0.0,0.9473657441746285,0.00894855144717857,0.9034285714285714,0.014700846587887503,0.9244632032796426,0.0059685340917311515,105.0,0.0,80.66000000000001,1.0068653225619484,5.34,1.006865322561949,10.139999999999999,1.5435888917281915,94.85999999999999,1.5435888917281924,0.9379069767441861,0.011707736308859849,0.8893047051397472,0.014214976957987117,0.062093023255813964,0.011707736308859875,0.09657142857142857,0.01470084658788754,0.9318681318681319,0.011217273824523425,0.9368399554044314,0.010765532595708527,0.9206666666666667,0.02209966202746988,0.9541502017103406,0.016590297528799598,0.24249084249084252,0.0568467537745437,66.2,15.519163780450429,-0.24249084249084252,0.0568467537745437,0.05447154471544715,0.02065673604353334,0.3966666666666666,0.11049831013734951,0.9793143631436315,0.0036547327633245546,0.9078239667020538,0.021562438307980374,0.9455284552845529,0.020656736043533346,0.9259905570897287,0.011931398986109768,123.0,0.0,0.9541502017103406,0.016590297528799598,0.9206666666666667,0.02209966202746988,0.9368399554044314,0.010765532595708527,150.0,0.0,116.3,2.540778533354601,6.7,2.540778533354601,11.9,3.314949304120485,138.1,3.3149493041204856,0.9455284552845529,0.020656736043533346,0.9078239667020538,0.021562438307980374,0.05447154471544715,0.02065673604353334,0.07933333333333334,0.022099662027469904,adaboost
logistic_regression_opt_fold4,binary,"[0, 1]",2,0.9151832460732985,0.004911430114998291,0.9195780806773317,0.005357874086744598,0.884,0.014601794275688824,0.9590244641853729,0.008424348246731866,0.3398952879581152,0.03634780068076912,64.91999999999999,6.9424299300269015,-0.3398952879581152,0.03634780068076912,0.04674418604651163,0.010426284544865067,0.58,0.07300897137844413,0.9684252491694354,0.005006290566375618,0.871614466258742,0.013250802909107505,0.9532558139534885,0.010426284544865055,0.9101905081324808,0.004453106829846913,86.0,0.0,0.9590244641853729,0.008424348246731866,0.884,0.014601794275688824,0.9195780806773317,0.005357874086744598,105.0,0.0,81.97999999999999,0.8966604708583972,4.0200000000000005,0.8966604708583958,12.18,1.5331883989473263,92.82000000000001,1.5331883989473265,0.9532558139534885,0.010426284544865055,0.871614466258742,0.013250802909107505,0.04674418604651163,0.010426284544865067,0.11600000000000002,0.01460179427568882,0.9278388278388279,0.014758465561310687,0.9316373473010314,0.014466776616486432,0.8960000000000001,0.02355974805457525,0.9707668072100066,0.01784637167941224,0.3007326007326008,0.06366675507521449,82.1,17.381024135533558,-0.3007326007326008,0.06366675507521449,0.03333333333333333,0.021832123643493583,0.52,0.11779874027287619,0.9737669376693768,0.007586570160755721,0.8845707226247498,0.022093716072682457,0.9666666666666666,0.021832123643493597,0.9235368355649778,0.01527786209389307,123.0,0.0,0.9707668072100066,0.01784637167941224,0.8960000000000001,0.02355974805457525,0.9316373473010314,0.014466776616486432,150.0,0.0,118.9,2.685351208149711,4.1,2.685351208149711,15.6,3.533962208186286,134.4,3.533962208186286,0.9666666666666666,0.021832123643493597,0.8845707226247498,0.022093716072682457,0.03333333333333333,0.021832123643493583,0.10400000000000001,0.023559748054575235,logistic_regression
