exp_id,n_runs,selection_score_mean,selection_score_std,selection_score_median,val_f1_macro_final_mean,val_f1_macro_final_std,val_balanced_acc_final_mean,val_balanced_acc_final_std,val_recall_2_final_mean,val_recall_2_final_std,test_f1_macro_mean,test_f1_macro_std,test_balanced_acc_mean,test_balanced_acc_std,selection_cv,stability_hint
E12_weights_on_1p0_1p9_1p9,15,0.866770783587089,0.06280127418291159,0.85,0.866770783587089,0.06280127418291159,0.8712962962962963,0.05838265320770574,0.9074074074074073,0.1268238489154666,0.8459629389531327,0.06724330243860352,0.84984126984127,0.06375173656163453,0.07245430438138623,0.8383880801498145
E12_weights_on_1p0_1p9_1p7,15,0.866741844136065,0.06448458045648495,0.8721997300944669,0.866741844136065,0.06448458045648495,0.8712962962962963,0.060444091061317845,0.9,0.13115364523951284,0.8525169549623458,0.06474227188283282,0.8557671957671958,0.06190437428411313,0.07439883154684969,0.8375053344979926
E12_weights_on_1p0_1p7_1p7,15,0.8666541920411889,0.06977887583806539,0.85,0.8666541920411889,0.06977887583806539,0.871604938271605,0.06439933601415937,0.9157407407407407,0.10992254501425243,0.8493002748279853,0.06334840780821939,0.8531216931216932,0.05975651162803762,0.08051524642570361,0.8382172185802472
E12_weights_on_1p0_1p8_1p8,15,0.8666541920411889,0.06977887583806539,0.85,0.8666541920411889,0.06977887583806539,0.871604938271605,0.06439933601415937,0.9157407407407407,0.10992254501425243,0.8520482957375074,0.06523870027097203,0.8558730158730159,0.0614589447195884,0.08051524642570361,0.8382172185802472
E12_weights_on_1p0_1p8_1p9,15,0.8666541920411889,0.06977887583806539,0.85,0.8666541920411889,0.06977887583806539,0.871604938271605,0.06439933601415937,0.9157407407407407,0.10992254501425243,0.8487619323757516,0.05723754039039486,0.8530158730158731,0.05454803945277659,0.08051524642570361,0.8382172185802472
E12_weights_on_1p0_2p4_1p0,15,0.8664049628084717,0.06479853640406716,0.8472222222222222,0.8664049628084717,0.06479853640406716,0.8691358024691358,0.06329633447986112,0.8462962962962963,0.15735098584198273,0.8530342769422988,0.05997132804860389,0.8533333333333334,0.05940593014057819,0.07479012607917343,0.8344702301232566
E12_weights_on_1p0_2p5_1p1,15,0.8664049628084716,0.06479853640406717,0.8472222222222222,0.8664049628084716,0.06479853640406717,0.8688271604938271,0.06359073388282875,0.8537037037037037,0.15650809078413036,0.8499333626728021,0.05933841881648001,0.8500529100529101,0.05879712633124016,0.07479012607917344,0.8345545196290418
E12_weights_on_1p0_1p6_1p6,15,0.8662354709465132,0.0667747470867538,0.85,0.8662354709465132,0.0667747470867538,0.871604938271605,0.06087986014669245,0.923148148148148,0.10351870782086033,0.8506423167929417,0.06331618393049025,0.8547089947089948,0.059427334263663166,0.0770861380379526,0.8391899133927387
E12_weights_on_1p0_1p6_1p9,15,0.8662354709465132,0.0667747470867538,0.85,0.8662354709465132,0.0667747470867538,0.871604938271605,0.06087986014669245,0.923148148148148,0.10351870782086033,0.849593939097018,0.05554448057331292,0.855026455026455,0.05104341464994602,0.0770861380379526,0.8391899133927387
E12_weights_on_1p0_1p7_1p8,15,0.8662354709465132,0.0667747470867538,0.85,0.8662354709465132,0.0667747470867538,0.871604938271605,0.06087986014669245,0.923148148148148,0.10351870782086033,0.8502061847137649,0.063535633865994,0.8544973544973545,0.0596715224388405,0.0770861380379526,0.8391899133927387
