exp_id,selection_score_mean,selection_score_std,selection_score_median,selection_score_min,selection_score_max,val_balanced_acc_final_mean,val_balanced_acc_final_std,val_balanced_acc_final_median,val_balanced_acc_final_min,val_balanced_acc_final_max,val_f1_macro_final_mean,val_f1_macro_final_std,val_f1_macro_final_median,val_f1_macro_final_min,val_f1_macro_final_max,val_recall_2_final_mean,val_recall_2_final_std,val_recall_2_final_median,val_recall_2_final_min,val_recall_2_final_max,test_balanced_acc_mean,test_balanced_acc_std,test_balanced_acc_median,test_balanced_acc_min,test_balanced_acc_max,test_f1_macro_mean,test_f1_macro_std,test_f1_macro_median,test_f1_macro_min,test_f1_macro_max,test_recall_2_mean,test_recall_2_std,test_recall_2_median,test_recall_2_min,test_recall_2_max,n_runs
E12_weights_on_1p0_1p0_1p9,0.8566370866835263,0.07838737460308413,0.8721997300944669,0.7013366750208855,1.0,0.8666666666666667,0.06547752657500558,0.875,0.7407407407407408,1.0,0.8566370866835263,0.07838737460308413,0.8721997300944669,0.7013366750208855,1.0,0.9462962962962963,0.05959211248700885,1.0,0.875,1.0,0.8374603174603175,0.0510368328311875,0.8571428571428571,0.7380952380952381,0.9095238095238095,0.8278152246749527,0.060945838501956284,0.847653000594177,0.6865573152337858,0.907051282051282,0.9257142857142857,0.06675892547235553,0.9333333333333333,0.8,1.0,15
E12_weights_on_1p0_1p0_2p0,0.8566370866835263,0.07838737460308413,0.8721997300944669,0.7013366750208855,1.0,0.8666666666666667,0.06547752657500558,0.875,0.7407407407407408,1.0,0.8566370866835263,0.07838737460308413,0.8721997300944669,0.7013366750208855,1.0,0.9462962962962963,0.05959211248700885,1.0,0.875,1.0,0.8375661375661375,0.04954047435565508,0.8412698412698413,0.7380952380952381,0.9095238095238095,0.8276483389141972,0.05962405975228852,0.8354193273733502,0.6865573152337858,0.907051282051282,0.9304761904761905,0.06400923159853422,0.9333333333333333,0.8,1.0,15
E12_weights_on_1p0_1p1_1p0,0.8684328048208337,0.07565703923921983,0.8721997300944669,0.7012145748987854,1.0,0.8746913580246913,0.06664247307426238,0.875,0.7407407407407408,1.0,0.8684328048208337,0.07565703923921983,0.8721997300944669,0.7012145748987854,1.0,0.923148148148148,0.08478670891260287,0.8888888888888888,0.75,1.0,0.8514285714285713,0.055431672696901926,0.8587301587301587,0.7682539682539682,0.9301587301587301,0.8473516382984104,0.05914213178592278,0.854667363288053,0.7478312537136066,0.9306066569692821,0.879047619047619,0.08759834123860509,0.8666666666666667,0.6428571428571429,1.0,15
E12_weights_on_1p0_1p1_1p1,0.8652686034677778,0.08028132898359963,0.8472222222222222,0.7012145748987854,1.0,0.8719135802469136,0.07132950050231662,0.8518518518518517,0.7407407407407408,1.0,0.8652686034677778,0.08028132898359963,0.8472222222222222,0.7012145748987854,1.0,0.9305555555555555,0.07552724726458049,0.8888888888888888,0.75,1.0,0.8499470899470899,0.05314791582197963,0.8587301587301587,0.7682539682539682,0.9301587301587301,0.8456353051069814,0.057249195388135755,0.854667363288053,0.7478312537136066,0.9306066569692821,0.8882539682539683,0.07573988072639076,0.8666666666666667,0.7142857142857143,1.0,15
E12_weights_on_1p0_1p1_1p2,0.8642371073485625,0.07985226261683566,0.8472222222222222,0.7330827067669173,1.0,0.8719135802469135,0.06994236543743619,0.8518518518518517,0.7777777777777777,1.0,0.8642371073485625,0.07985226261683566,0.8472222222222222,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8531216931216931,0.05290355213276598,0.8587301587301587,0.7682539682539682,0.9301587301587301,0.8486705237552268,0.05709104953818373,0.854667363288053,0.7478312537136066,0.9306066569692821,0.9022222222222223,0.07007485161491374,0.9285714285714286,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p1_1p3,0.8665004580329658,0.07686538611757726,0.8472222222222222,0.7330827067669173,1.0,0.8743827160493827,0.06697246395506265,0.8518518518518517,0.7777777777777777,1.0,0.8665004580329658,0.07686538611757726,0.8472222222222222,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8483597883597883,0.05480827727556768,0.8571428571428571,0.7682539682539682,0.9301587301587301,0.8441693966001705,0.05791775919691428,0.8478331704138156,0.7555555555555555,0.9306066569692821,0.893015873015873,0.07464127940843963,0.8666666666666667,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p1_1p4,0.8637916708143746,0.07849978642699326,0.8472222222222222,0.7330827067669173,1.0,0.8719135802469135,0.06888368539639322,0.8518518518518517,0.7777777777777777,1.0,0.8637916708143746,0.07849978642699326,0.8472222222222222,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8497354497354498,0.05122642541138158,0.8571428571428571,0.7682539682539682,0.9301587301587301,0.8452684725526641,0.05449410133185088,0.8478331704138156,0.7555555555555555,0.9306066569692821,0.9019047619047619,0.07060293805732085,0.9285714285714286,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p1_1p5,0.8661079189510562,0.0784885401438554,0.8721997300944669,0.7330827067669173,1.0,0.8743827160493827,0.06859861137081459,0.875,0.7777777777777777,1.0,0.8661079189510562,0.0784885401438554,0.8721997300944669,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8528042328042329,0.051857713275691934,0.8571428571428571,0.7682539682539682,0.9301587301587301,0.8482386087028769,0.0552366356302027,0.8478331704138156,0.7555555555555555,0.9306066569692821,0.9066666666666666,0.06433734384292845,0.9285714285714286,0.7857142857142857,1.0,15
E12_weights_on_1p0_1p1_1p6,0.8662099714679694,0.07841932971417774,0.8721997300944669,0.7330827067669173,1.0,0.8743827160493827,0.06841983694176923,0.875,0.7777777777777777,1.0,0.8662099714679694,0.07841932971417774,0.8721997300944669,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8515343915343916,0.04493119699336875,0.8571428571428571,0.792063492063492,0.9301587301587301,0.8459171132915286,0.04935019166641482,0.8478331704138156,0.7682539682539682,0.9306066569692821,0.9165079365079365,0.06565970982932354,0.9333333333333333,0.8,1.0,15
E12_weights_on_1p0_1p1_1p7,0.8651943857465014,0.07922191595089402,0.8721997300944669,0.7330827067669173,1.0,0.874074074074074,0.06896217016008359,0.875,0.7777777777777777,1.0,0.8651943857465014,0.07922191595089402,0.8721997300944669,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.8530158730158731,0.05139174516440793,0.8571428571428571,0.7873015873015873,0.953968253968254,0.8469984037264218,0.05622129361273834,0.8478331704138156,0.7682539682539682,0.9539378458918688,0.9212698412698413,0.06360477523993414,0.9333333333333333,0.8,1.0,15
E12_weights_on_1p0_1p1_1p8,0.8602637585248524,0.07768438949552264,0.8472222222222222,0.7330827067669173,1.0,0.8688271604938271,0.06771810723256967,0.8518518518518517,0.7777777777777777,1.0,0.8602637585248524,0.07768438949552264,0.8472222222222222,0.7330827067669173,1.0,0.937962962962963,0.07659004299175663,1.0,0.75,1.0,0.84994708994709,0.04402076428680651,0.8571428571428571,0.7873015873015873,0.9317460317460317,0.8442252519512562,0.04738218027721967,0.8478331704138156,0.7715745301952198,0.9302134646962233,0.9212698412698413,0.06360477523993414,0.9333333333333333,0.8,1.0,15
