class,feature,mean_abs_shap_mean,mean_abs_shap_std,n_evaluations
0,NP2HWRT_var,0.013755940213240211,0.00904476204163162,25
0,NP3KTRML_var,0.013609330925572401,0.010602230665024024,25
0,NP3PTRMR_min,0.013450511144249958,0.011448886144830127,25
0,NP3KTRMR_var,0.013360411530855818,0.010450768738859145,25
0,NP1APAT_mean,0.013358159118297262,0.013750717888789675,25
0,NP1ANXS_var,0.013079140186507797,0.009221903008202801,25
0,NP1HALL_var,0.013022040740253695,0.010024190839556291,25
0,NP3RTALJ_std,0.012689473160471455,0.008839892893378228,25
0,NP1CNST_max,0.012306641511867177,0.0066050558916802395,25
0,NP2EAT_min,0.012113764975092478,0.006464137879294754,25
0,NP3FRZGT_min,0.011750190945002514,0.01790228681975344,25
0,NP1COG_mean,0.011743482080053751,0.006031221921041428,25
0,NP1DDS_var,0.011650425880817099,0.008149918415338289,25
0,NP1ANXS_min,0.011541392123469435,0.009702167021784691,25
0,NP2HOBB_var,0.011477844333428957,0.0069698241512482296,25
0,NP3RTALJ_var,0.011451674865928865,0.007204235311158347,25
0,NP2TURN_var,0.011408196956372702,0.00895459618706605,25
0,NP1ANXS_max,0.011392547548570862,0.008175863764860007,25
0,NP2SWAL_max,0.011348300925171301,0.006969211590329389,25
0,NP2SWAL_std,0.010422695580385295,0.0059126495586125415,25
0,NP1PAIN_min,0.01038234376725786,0.004693804008577596,25
0,NP1ANXS_mean,0.01031557930838253,0.004775520432567807,25
0,NP2EAT_mean,0.010188273325886286,0.006744705187106682,25
0,NP2SWAL_min,0.009962376510793215,0.008580158595657155,25
0,NP3RTALJ_max,0.009954142675942097,0.006268301770024841,25
0,NP1DDS_std,0.009936327386623835,0.0073332830147604545,25
0,NP1DDS_max,0.009135279816486512,0.006379284517891277,25
0,NP2SWAL_var,0.00900103646532994,0.00714472277018235,25
0,NP1HALL_min,0.007890894036910711,0.004340987480149794,25
0,RAWHITE,0.007483746755306988,0.005351479207970996,25
0,NP3RTARL_min,0.007426014337240111,0.005353902960882954,25
0,NP3RTALL_min,0.004909255835709561,0.005271521753936824,25
0,NP3RTALJ_min,0.003989166813035483,0.00347535883966057,25
0,NP1DDS_min,0.0,0.0,25
1,NP3PSTBL_min,0.05108484179211585,0.030750654225697765,25
1,NP3PSTBL_mean,0.040620967194277255,0.021591614624775556,25
1,NP3RTCON_max,0.0377824989651068,0.019938821713061307,25
1,NP3RISNG_mean,0.03621347875169354,0.017897828334161158,25
1,NP3RTCON_mean,0.03302041637728197,0.01638576707457348,25
1,NP3RTCON_std,0.0326607406109453,0.018526419013863593,25
1,NP3BRADY_mean,0.03147019374276728,0.018835128793828267,25
1,NP3PSTBL_max,0.03002879002880886,0.020531577597050432,25
1,NP3RTARU_max,0.02988805842125033,0.016649497541221792,25
1,AGE_AT_VISIT,0.029546443583903185,0.023332043342249597,25
1,NP3BRADY_max,0.02923902977684169,0.016332730460878332,25
1,NP2TRMR_mean,0.02910029874491452,0.016121633931612644,25
1,NP3PRSPR_std,0.027349229421289437,0.017752143714327918,25
1,ENRLGBA,0.02638732559604149,0.02189480292633769,25
1,NP3RTCON_min,0.02627034255650732,0.013966904078094193,25
1,NP3PSTBL_std,0.025715945120300166,0.019101322292796152,25
1,NP3RTARU_mean,0.0256558742835706,0.015310115642528004,25
1,NP3BRADY_min,0.025299696147737968,0.011992809664248533,25
1,NP3PRSPR_max,0.02509415920285244,0.01758179263235876,25
1,NP2TRMR_max,0.025008975365779708,0.014619881633582308,25
1,NP3RIGRU_mean,0.02460343499791583,0.01431351776115564,25
1,NP3RTARU_std,0.024545560015671302,0.00998514158866497,25
1,NP3RISNG_max,0.02447441624222468,0.01612429877748263,25
1,NP3FACXP_min,0.024411807480836205,0.01700197627904698,25
1,NP2HOBB_min,0.023844011381748884,0.014837412620568556,25
1,NP3RIGRU_max,0.023274217423391218,0.015545293265007734,25
1,NP3BRADY_std,0.02319142841108464,0.014783749268089527,25
1,NP3FACXP_mean,0.0231910517004216,0.01475160297952022,25
1,NP3RTALU_mean,0.023109422912277595,0.01255864352425237,25
1,NP2TRMR_min,0.022934425678325775,0.013718142976230205,25
1,NP3RTALU_min,0.022706473831833135,0.011964844831934095,25
1,NP3RISNG_std,0.022654077312696322,0.015871156986429297,25
1,NP1SLPD_min,0.022104545589826868,0.0166490288661376,25
1,NP3RIGLU_mean,0.02141595816221773,0.01315364694638324,25
1,NP3PRSPL_mean,0.021065388158337525,0.011160327935451492,25
1,NP3RISNG_min,0.020348579130868436,0.015032855569260376,25
1,NP3PRSPR_mean,0.020324122768651146,0.013945267142620925,25
1,NP3FTAPR_min,0.020271472805129996,0.011533306484767756,25
1,NP3RIGLU_min,0.020009240089917727,0.013418662193878671,25
1,NP3RIGLU_max,0.019990847691767944,0.010057039444457065,25
1,NP3RIGRU_std,0.01995922528085778,0.011208377871850516,25
1,NP1SLPD_mean,0.01961267800383547,0.01328477843068938,25
1,NP3FTAPR_mean,0.019331610486299868,0.009767894717548527,25
1,NP3RIGRU_min,0.019268098830834263,0.0127347122828266,25
1,NP3FACXP_max,0.019147635785856407,0.013524037284133908,25
1,NP3RTARU_var,0.018932008940520616,0.012741311852335816,25
1,NP2TRMR_std,0.018718376961553932,0.010852118200044503,25
1,NP3RISNG_var,0.018710572955610637,0.01154183084123929,25
